sn,z,dz,mbstar,dmbstar,x1,dx1,c,dc,chisq,dof
ZTF18aaxdrjn,0.0339,0.0,16.9768739006059,0.00415970972121366,-2.13956316578991,0.0283538770312498,-0.0550399075170457,0.00343782365151219,948.406,133
ZTF18aaxkjmm,0.0661,0.0,18.4287564009651,0.00434725887205488,0.94111930853451,0.0577508974960799,0.124459491194666,0.00376631972038492,809.777,324
ZTF18aaxmhvk,0.08,0.0,18.9613589419249,0.00558266122403996,0.810932093523455,0.0531919342380344,0.249855910503181,0.00453531630037351,4249.94,457
ZTF18aaxvpsw,0.0916,0.0,18.7144433385649,0.00640825806605524,0.123195286213169,0.0744799669871083,-0.0708818763825205,0.00633524269240506,716.225,314
ZTF18aaybfsd,0.04,0.0,17.0903409244725,0.00525511530803774,0.467758636996483,0.0463533538739264,0.0379540030416491,0.00440046031507287,13432.5,230
ZTF18aaydmkh,0.0845,0.0,19.1005648464382,0.00884253695779176,0.739445103383171,0.0869397985148097,0.190443052250325,0.0074359857119415,1964.43,465
ZTF18aayjvve,0.04727,0.0,17.66677313633,0.00502744273175757,-0.170363434967093,0.0356413607200678,0.0598958303196779,0.00378851278679232,337.541,180
ZTF18abaxlpi,0.0646,0.0,18.3938961102611,0.00592842804363638,-0.0428838745882361,0.0535419879537297,0.0333086766267186,0.00492510188484226,3081.51,561
ZTF18abckujg,0.074,0.0,18.5193121355288,0.00635399834637736,0.144114790551352,0.0871225518138599,0.0178458093438404,0.00600568813595239,443.685,233
ZTF18abcsgvj,0.06,0.0,18.397357603327,0.00598822818442766,-1.96992228286493,0.0485674900434068,0.0171078880536522,0.00552060977412081,2177.75,509
ZTF18abcyilc,0.06,0.0,19.5885726776437,0.0652773328892335,0.59028775464672,0.598886626669615,0.500447664730016,0.0467775450351103,60.6898,16
ZTF18abcysdx,0.067,0.0,18.9691298526346,0.00895795505568356,0.151064574494823,0.0894059560426924,0.116973832633697,0.00716336378566442,2108.31,760
ZTF18abdefet,0.075,0.0,19.0036292672089,0.00932957427396411,0.41773609478996,0.100013472584293,0.187601717146274,0.00785681600429172,2091.41,449
ZTF18abdfazk,0.087,0.0,18.6829182771033,0.00934901490345848,-0.0190596364550144,0.128609911263018,-0.0582992084979251,0.00928392495049959,169.142,135
ZTF18abetehf,0.06487,0.0,18.0961767157096,0.00681357534560113,-1.56861889374156,0.0528933321370234,-0.106944194156596,0.0063500780255545,559.398,184
ZTF18abetejo,0.07,0.0,18.4804971422482,0.0280503809891851,-2.80819347315663,0.217879042774747,-0.232467475958728,0.0308918890992746,205.788,52
ZTF18abfeyey,0.089,0.0,18.608117532377,0.00814696736307755,-0.568222649388606,0.0634737369231428,-0.0809168301487172,0.0068554216987787,715.953,373
ZTF18abfgygp,0.07,0.0,18.0768274596993,0.00272631342478059,-0.217409641000259,0.0251292483577579,-0.0716806918376796,0.00279439811090193,3212.86,801
ZTF18abfwuwn,0.1,0.0,18.8633622974835,0.00827317258003926,0.33351367717066,0.0704783815055663,-0.0611283136657808,0.00758318644112656,695.559,401
ZTF18abgxvra,0.1,0.0,18.7447571677005,0.00728385749584331,0.738759470718334,0.0747673242439282,-0.0579149809912963,0.00691781087918819,627.891,353
ZTF18abifioh,0.103,0.0,18.9596594590303,0.0254942908244312,-0.0682194251250671,0.359312358010413,-0.00253833975991048,0.0259319968989877,982.541,78
ZTF18abjstcm,0.079,0.0,19.0357730051011,0.0226139487884082,-0.0214476779544612,0.116341739562825,0.349363026693552,0.0161716166582775,1362.93,383
ZTF18abjvhec,0.0569,0.0,17.5758345009283,0.00833727635219767,0.399714837256317,0.101284149479134,-0.023250768087999,0.00684902753837668,82.4429,61
ZTF18abkhcwl,0.03164,0.0,16.4292535859771,0.00312152581287893,0.125987143886119,0.0222338981537116,-0.0788517422256945,0.00228667144440347,738.539,139
ZTF18abkudjo,0.09216,0.0,18.9636931305692,0.0250830922045676,0.890045519435033,0.287697074437998,0.0239930033046514,0.019846502507071,84.1139,62
ZTF18ablongw,0.08181,0.0,19.0875548661248,0.0189378768644586,-0.252462926006161,0.111728377907101,0.0401792685212709,0.0139554888486128,491.243,323
ZTF18ablqlzp,0.0414,0.0,17.4656566812898,0.0068515619309271,0.499929548246315,0.0755525333195918,0.0980877325453561,0.00525688373948127,278.515,85
ZTF18ablrljh,0.094,0.0,18.946444877295,0.0145917454547589,-0.246610570831537,0.112108653565624,8.14240302609912e-05,0.0117657010714998,409.799,243
ZTF18ablwtkf,0.053,0.0,17.7417781966708,0.0057295076778648,-2.94803998927097,0.0250362744062219,0.101298092916393,0.00422653877734902,4078.97,370
ZTF18abmjvpb,0.06607,0.0,18.2217147480082,0.0366780955424599,-0.617394448837493,0.250243131109204,-0.0420788802543173,0.0278613149171702,7.70176,17
ZTF18abmkaps,0.074,0.0,17.8401732069577,0.0272742571231224,-0.77818546763241,0.173150038178349,-0.132878318692838,0.0192690711319823,109.905,21
ZTF18abmmdif,0.075,0.0,18.4240891778808,0.007276090571331,1.04800639691249,0.0677161936654325,0.00754432456848681,0.0054362862545468,637.752,326
ZTF18abmxahs,0.0148,0.0,14.9900051344348,0.00265607361476332,-0.220174158210113,0.0186588562045083,-0.0245033599433913,0.00196458058212321,464.603,28
ZTF18abobkii,0.0597,0.0,18.9616518823536,0.0136621815348908,1.3715290491109,0.126272468850277,0.497125256914665,0.00964382019957966,202.619,143
ZTF18abpaywm,0.045,0.0,17.8350828341593,0.00242828856758881,0.500026184257872,0.028604768624575,0.216928108460141,0.00201082546340416,1817.08,577
ZTF18abqlpgq,0.09526,0.0,18.8264430118998,0.0135325749825701,0.331596247740666,0.180965161939052,-0.0720226604863259,0.0118631974859851,181.268,86
ZTF18abqyaix,0.0582,0.0,17.906065375424,0.005458064095693,-0.321277603107529,0.062224478302645,-0.0112353647038667,0.00624379052843853,771.554,198
ZTF18abrfccm,0.1,0.0,18.8183495191816,0.0155408240048735,-0.595081751600094,0.1826238199809,0.0126808673911656,0.0156852438786599,557.432,186
ZTF18abrzeym,0.056,0.0,18.5720448807111,0.00499237965212606,0.305513787471746,0.0683040065504192,0.184546132564157,0.00438241066027054,862.77,397
ZTF18abwkzuc,0.065,0.0,18.4654968470588,0.0140051330715395,-1.23212834606448,0.115856614774328,0.0351065460614594,0.0126457657958434,577.242,141
ZTF18abxhsyn,0.03757,0.0,16.5192063247316,0.00632152639081541,-0.0891467555293159,0.0485192062411977,-0.201518201786506,0.006117080081795,3845.83,133
ZTF18acbxmvy,0.05,0.0,17.9501023492777,0.00741256591310579,-0.234537373815172,0.114383753413026,0.0027051198421581,0.00745445477519958,184.497,88
ZTF18aceyjco,0.08329,0.0,18.6767219598136,0.0128532864430137,-0.0659118043092935,0.130946140631058,-0.0345327490915816,0.0128245719705495,536.585,170
ZTF18acmyxfx,0.06,0.0,18.7677802163768,0.0483760699491997,1.24986799835969,0.285157830122727,0.24778551997275,0.0342411785555369,150.906,55
ZTF18acnbenl,0.065,0.0,18.2346564761542,0.0126866665510195,-0.267011474057817,0.0818061888367052,-0.0298631220861287,0.00980199827593092,365.242,136
ZTF18acpuxuh,0.099,0.0,18.6938145851928,0.0578802223011135,0.594503213416961,0.370681812678064,-0.0684075651794373,0.0481304651306258,77.0059,43
ZTF18acqqyah,0.01706,0.0,15.2941935387033,0.00206217584318123,-0.357915548428329,0.013026680920705,-0.0577226208947402,0.00171325135198554,7897.26,95
ZTF18acqsfxh,0.04184,0.0,19.714133660328,0.030530514250131,1.80335986204547,0.154706651627369,0.829127726098588,0.0202679947265532,406.099,173
ZTF18acqsztr,0.0835,0.0,18.4963410707447,0.012882942088729,0.537904985558053,0.18050178342418,-0.0573447525423954,0.0143245185168865,186.936,90
ZTF18acrxppd,0.03781,0.0,16.8785440080556,0.00436667277304085,0.241538715103513,0.0423929855859759,-0.0218844837185413,0.00426684099474865,905.917,106
ZTF18acsohut,0.1,0.0,18.8240016538615,0.0326399828782075,-0.549577236009209,0.274685691854799,-0.113235071174453,0.0310390229208523,261.865,106
ZTF18acspjqd,0.08,0.0,18.6935626405303,0.0358397651230736,2.09862924765853,0.379727918180434,0.311663135173878,0.029445754886857,401.517,49
ZTF18acsxpmp,0.076,0.0,18.4553485623339,0.025396088504244,0.0102253348269137,0.198625422536708,0.000605470666546375,0.018750314437658,121.957,63
ZTF18acusbyf,0.02,0.0,16.4021336864006,0.00744305501055095,-1.78392909136198,0.030265267197776,0.141239197584653,0.00531538378725911,2049.97,69
ZTF18acusrws,0.032,0.0,16.8137510529683,0.00524588691286043,0.342364112521284,0.0343321138598894,-0.0591916317356126,0.00383304610543853,2357.8,110
ZTF18acwwowy,0.05516,0.0,17.6074572641337,0.00686960489920401,0.357247230013017,0.061440003199403,-0.0394159880561182,0.00543091305850349,2445.4,185
ZTF18acxyarg,0.04205,0.0,17.3228919335497,0.010048869569837,-0.406829158698435,0.0783785871088431,0.0174366128326269,0.00807152813933137,482.535,84
ZTF18acybdar,0.0713,0.0,17.9360263853813,0.00580730039883746,1.01899827443189,0.0720652216800633,-0.0512236323876465,0.00545913034623802,1715.93,187
ZTF18acynmcp,0.0686,0.0,18.1025703828228,0.019231034021569,-3.00742251051376,0.217299430286446,-0.165164651098534,0.0172008798391685,548.803,41
ZTF19aaarhtg,0.028,0.0,18.7258655755155,0.0212621573101034,-2.67383772148772,0.0921769461552257,0.564505972078433,0.0145813531869868,1466.09,218
ZTF19aabvfwn,0.04138,0.0,17.4804476930733,0.0135231677492713,-1.59572768495423,0.124705019718493,-0.0317603898375383,0.0115085296135471,329.601,48
ZTF19aacijie,0.061,0.0,18.2503697977632,0.0125425678946125,-1.63970211267802,0.0943330065741758,-0.0653977478847365,0.00899599059424957,649.459,343
ZTF19aacivvy,0.03,0.0,16.4442995073503,0.00940343383942466,0.899966739408396,0.0847388755285671,-0.147263562617701,0.00715471680780217,3521.48,75
ZTF19aaekvhn,0.061,0.0,18.1101379500101,0.0171607991523189,-0.456209496424839,0.101966178647276,-0.0576918334659587,0.0135622877767317,781.438,120
ZTF19aaeopqn,0.039,0.0,19.2136090344827,0.0282183845308209,-3.84043648978411,0.173331275007233,0.491938806187628,0.0213729232731609,687.337,177
ZTF19aaeoqkk,0.07,0.0,18.3547634606182,0.0124083700921861,0.280292334092994,0.091819421810002,0.0620663470002274,0.0101171491346788,4948.87,432
ZTF19aaeoqst,0.06,0.0,18.6171916182232,0.0132116085039343,11.018343008835,0.191060828461709,0.381388146191318,0.00863106415131696,29563.9,215
ZTF19aafmfxg,0.052,0.0,16.9711645044947,0.0079590341491838,0.586059909902105,0.0947658108213032,0.00161885598468202,0.0111138945720658,1461.81,41
ZTF19aafmhcl,0.068,0.0,17.8062654500355,0.0539911206333447,0.924665784157894,0.226895413547216,-0.0978422816202717,0.0406677003098784,752.342,95
ZTF19aafwrhf,0.0527,0.0,18.0180210920088,0.0413999654918291,-3.33594959391342,0.139272024278633,0.161417780881781,0.0289385846814088,613.484,234
ZTF19aailqli,0.058,0.0,17.8373759898134,0.00764838306090831,0.712685806506993,0.0560622172343385,0.0211208703730621,0.00562511388054999,4811.43,297
ZTF19aailteb,0.078,0.0,18.349530656381,0.0152493671996638,1.18865188432253,0.140747755653123,-0.0661131093612279,0.0120305633368342,3219.19,240
ZTF19aajwhbc,0.1,0.0,18.9281675752226,0.011875935439041,0.0506868351400895,0.107659465556506,-0.0473186816808516,0.0114350080462627,940.893,333
ZTF19aakiyly,0.07,0.0,18.0316560670186,0.0201748463736608,0.697336866774453,0.125996510008941,-0.088967425769505,0.0152631415276946,724.675,72
ZTF19aakljys,0.04396,0.0,17.8861555708116,0.00911532533529391,-1.53463639463734,0.0714284101777641,0.00173539805805294,0.00847994281018789,821.005,135
ZTF19aaknign,0.09575,0.0,18.8344120432531,0.0334972348279582,1.06900119981743,0.356496369528381,0.0455407446052572,0.0310487858929251,134.311,37
ZTF19aaldqvh,0.101,0.0,18.9092030909991,0.0229506364050533,0.332051456354679,0.219303920670748,0.0962613494181374,0.0195863702399999,472.341,140
ZTF19aaluprf,0.09,0.0,17.976648273168,0.0308485456728651,-1.68723800564714,0.181442399039139,-0.390912760398216,0.0306221798292004,138.924,19
ZTF19aalveag,0.05,0.0,18.0934676158612,0.0146267253025433,-1.33048992587843,0.0796909979937233,-0.0121696947692129,0.0117504945777995,395.009,124
ZTF19aalzmmt,0.061,0.0,17.8815062921215,0.0233093249843179,1.56501463585261,0.150899569898973,-0.0103615923752678,0.0160493686262229,1745.69,75
ZTF19aamfxby,0.07,0.0,18.192914027989,0.0094257168450454,1.29742300591734,0.0817396726520868,0.0901133489922146,0.00796396621247516,339.165,150
ZTF19aamhhae,0.04,0.0,17.4282748338744,0.0034770287423598,0.644914698638149,0.0254650980938528,0.000729726056811417,0.00278319044853908,4967.02,355
ZTF19aamhhyo,0.08,0.0,18.6804701665472,0.0160452685898594,-0.18611605881296,0.121403740194648,-0.0243624951295835,0.0127148290739017,491.941,142
ZTF19aamkywr,0.03034,0.0,16.6189699132857,0.00912600768697677,-1.37356332209182,0.0680256518157776,-0.376428826792618,0.00891665273277938,6369.85,83
ZTF19aammewd,0.058,0.0,17.826145271603,0.0254896391572969,-1.28311520211854,0.120728022441188,-0.143545260637239,0.0190156931706636,102.468,27
ZTF19aamooex,0.08,0.0,18.8215348991822,0.00808655045753955,0.500240754494921,0.0750234782562264,0.0653232771549354,0.00726732959669101,1031.7,276
ZTF19aanejfr,0.0428,0.0,17.0724816707733,0.0062883343895731,0.76248344884836,0.0674066463557357,-0.0203366466259027,0.00579132335181572,181.149,52
ZTF19aanesxt,0.048,0.0,17.4651177302985,0.00462106192402276,0.4957398411351,0.0470292302077226,-0.0709347171221446,0.00437089133767885,619.036,102
ZTF19aanhgqg,0.02777,0.0,17.2198272610329,0.00667089372472689,-2.4342916685492,0.0372038808513533,0.127362616342582,0.00534726940990106,3286.68,91
ZTF19aanmclt,0.045,0.0,19.5259091127909,0.052878455600897,-2.9404454726584,0.223592623956761,0.570482004812283,0.0366689513895738,281.438,67
ZTF19aanmdsr,0.125,0.0,18.8934424305534,0.00556675315117812,1.28570101181382,0.0792836263950935,-0.0142031524575035,0.00585801695683962,2315.68,397
ZTF19aansyyn,0.078,0.0,18.2368158102169,0.00437702053577026,2.98664532440803,0.0479251904398003,0.0342709895309865,0.0037814204627741,6583.19,354
ZTF19aanuipr,0.07,0.0,18.6549383442123,0.013256090123533,0.373855327136576,0.0888825313309337,0.104083339563551,0.0105014018856032,1965.52,287
ZTF19aanuuen,0.0701,0.0,18.3157539638225,0.0139499945003096,0.488617936276242,0.123409996083332,-0.0108562793114413,0.0127452634546254,706.37,97
ZTF19aanxrkt,0.09,0.0,18.9435524416489,0.0346559106436908,0.820864038447691,0.28213657182348,0.0422453797898451,0.0282539040506303,224.976,53
ZTF19aaobwpx,0.05,0.0,17.7207911562258,0.00387407538500128,-0.249823012948587,0.0354460397977939,-0.047790336275689,0.00328214926072249,2399.52,281
ZTF19aaojnrx,0.0508,0.0,18.2681952079184,0.0409097748169982,-2.51495355962943,0.205794629841065,0.0557776877133681,0.03121970817911,110.969,43
ZTF19aaomkvl,0.03961,0.0,17.988680812559,0.013020404458602,0.763468146944781,0.0950479597550193,0.307326469928596,0.00859525413647258,740.651,73
ZTF19aapcvdi,0.07671,0.0,18.5858521947306,0.0400924863656824,0.86850816216438,0.402934020866316,-0.0540872945815132,0.0312611527774252,88.3316,18
ZTF19aapcvxi,0.06,0.0,18.2605735904464,0.0318962985556431,-1.08148667074014,0.306960899292677,-0.0984980610628935,0.0236849674968945,180.619,15
ZTF19aaphntn,0.09,0.0,18.7708225100342,0.00852003958062978,0.837763602563719,0.0939187965733116,-0.0211249845934075,0.00784008518936879,581.199,232
ZTF19aapnzde,0.07087,0.0,18.3317095667305,0.00628388442953355,0.303405339117507,0.0588695648926761,-0.0746032989509985,0.00610145566631792,1112.66,296
ZTF19aapszzy,0.07,0.0,18.0035550253184,0.00481809234840087,-0.911047706357499,0.0351410176424862,-0.00732435286672811,0.00440884098700745,1286.52,344
ZTF19aaptwpu,0.07,0.0,18.0323052118717,0.00935222716759099,0.433041710458843,0.11514252924143,-0.0638991261293633,0.00954376004918746,107.283,71
ZTF19aapvhhp,0.08434,0.0,18.5936128180536,0.00688070151981851,1.50277066874534,0.0902252043844353,-0.0100258403791782,0.00790172421495755,513.24,134
ZTF19aaqtcmy,0.07,0.0,18.3405601479491,0.00798752486678246,-1.09622755076129,0.0590470761185625,-0.000662811856345925,0.0069937254273838,1666.91,323
ZTF19aaqtyku,0.0234,0.0,17.1799856629037,0.00290929549777834,-0.131343540302999,0.0310314992881225,0.268468165673968,0.00240493739594543,1502.3,301
ZTF19aardunx,0.04301,0.0,17.8682055891336,0.0109219987326538,-0.113579948021544,0.0757833443331697,0.206426487512872,0.00910052226473146,869.675,71
ZTF19aarfnto,0.08523,0.0,18.9122645893527,0.0152805489434334,-1.65027039460978,0.215422365749706,-0.0452444598560943,0.0202666669536613,142.496,65
ZTF19aarmtgu,0.04185,0.0,17.1437914677909,0.00538563092846602,-0.321883767061935,0.0503961193348508,0.0531883912349776,0.00440387834990801,6013.21,180
ZTF19aarprog,0.0542,0.0,17.3613091804416,0.012036524951163,0.478079157251094,0.0600392274883987,0.0539003355754541,0.00840724610913277,1810.5,96
ZTF19aatgwhs,0.04102,0.0,16.979615523096,0.00240286582160517,-0.605992164486684,0.0121099815626223,-0.0727648686571697,0.00180421344828488,13165.1,671
ZTF19aatgznl,0.0671,0.0,18.3071778479776,0.00827443150763449,-0.380297622086973,0.0562808453406394,0.00191883714795718,0.00681949156833644,201.31,180
ZTF19aathcvn,0.04,0.0,17.0525554800111,0.00989316278659491,1.18483017464408,0.0614627059276998,-0.0989227327627565,0.00687247654557387,2304.2,78
ZTF19aatlmbo,0.00775,0.0,14.0097922229495,0.00072345748578064,-1.71241807352069,0.00239682035665804,0.00137915788113158,0.0005364507687858,186527.0,168
ZTF19aauhhjy,0.0682,0.0,18.6322920950397,0.0337483069436469,1.37949713965333,0.317364542198667,0.191430425597173,0.0198174005496573,76.8714,35
ZTF19aauhwbp,0.03942,0.0,19.0527834450901,0.0364014049639481,-0.683497495007828,0.176561298807107,0.7136913429115,0.0220903992488456,429.341,72
ZTF19aauitks,0.098,0.0,18.9481680621831,0.0206166546846291,0.71188167689691,0.174691238656846,-0.0809148086155527,0.0141045805076526,101.381,80
ZTF19aaumvig,0.049,0.0,17.9590432831098,0.00810213691969988,0.256904709097986,0.0419463673488296,0.189735780046142,0.00508616469529089,1563.72,231
ZTF19aauplxw,0.087,0.0,18.8250154390013,0.0360638708610731,-0.576510069624919,0.245249334208501,-0.0114616556635293,0.0254082430664499,536.93,104
ZTF19aaurstb,0.05,0.0,17.6146280858941,0.00786799830724794,-1.56856271517743,0.0355360664743265,-0.0853679781590042,0.0053027136731707,3057.49,385
ZTF19aauvjws,0.09351,0.0,18.4635753773772,0.0100125889840676,0.856886008644911,0.153636270448657,0.0203613579663996,0.00978329012628998,153.382,66
ZTF19aavhxby,0.02313,0.0,16.0337553536592,0.00245078244719302,-0.161600746277234,0.0143955182339471,0.0267911145146237,0.00175247286029356,2711.97,142
ZTF19aavmlqh,0.08,0.0,18.6073405453885,0.0149890309339397,0.371787163307767,0.184314619329893,-0.0441802585034851,0.0143598966689522,333.024,45
ZTF19aavnxwj,0.08,0.0,18.4897601971153,0.0141790449303645,0.455838822618015,0.151534694538808,-0.0178156934273666,0.0115370242598973,105.901,65
ZTF19aavounq,0.0763,0.0,18.3181311121076,0.0134810967114374,0.0513420335803962,0.125647431294056,-0.0850216051304918,0.0115867724752606,109.824,56
ZTF19aavsahh,0.063,0.0,18.0453539790685,0.0176966000139746,-0.525919208058067,0.176709620161306,-0.114106824130384,0.0172816042971069,239.247,50
ZTF19aawafvn,0.074,0.0,18.1571779519917,0.00591604241654131,0.55946664652659,0.0605101772690013,-0.0362715084927383,0.00481474248182536,227.391,142
ZTF19aawhniz,0.0713,0.0,18.8947788141073,0.013408501426939,-2.82103601916972,0.113712905093982,0.0509209073869095,0.010619049041061,258.468,144
ZTF19aawmqtd,0.057,0.0,17.8249014467921,0.00510672454280876,1.46121915161491,0.0416932644477864,0.0176055007635486,0.00390570738235428,2121.84,317
ZTF19aawnqoj,0.07,0.0,18.0085870761704,0.0156179918161598,0.507130196558887,0.15061607258624,-0.048722654412161,0.0118590867635414,125.477,43
ZTF19aawqckx,0.034,0.0,16.9716491238264,0.00769999279992785,-1.48720006777721,0.0336983198857443,-0.0319364245312779,0.0055426290463134,6588.91,307
ZTF19aawrumx,0.06,0.0,18.1362863061339,0.014058849448583,0.177633534278337,0.101068301939904,-0.0523986376105075,0.011091385565005,993.35,157
ZTF19aawyepw,0.06,0.0,19.4393007359442,0.0147433323573459,-0.136016769006565,0.120519736524466,0.480175444224104,0.0109058500152952,495.398,264
ZTF19aaxffum,0.05498,0.0,17.6699136730114,0.00921060158242133,0.956136586915575,0.0751733024554731,0.0943282475974096,0.00692505640413288,857.652,105
ZTF19aaycomi,0.03,0.0,16.909075914485,0.00463708162859972,-0.990375255159923,0.0266765581608676,0.0343257396339103,0.00367667215305931,8422.3,221
ZTF19aayslow,0.06,0.0,17.962116043919,0.0111029740519953,1.15786242468771,0.121064415475761,0.025359239462723,0.00930905949420274,247.408,45
ZTF19aazdirb,0.09,0.0,18.5468265450601,0.0371088103856904,1.53400161560725,0.369273331595506,-0.13918527254505,0.0287649406698173,82.2511,29
ZTF19aaziick,0.08,0.0,18.5089183865752,0.00851924410667144,-0.453104862270768,0.0740909400388215,-0.0717755970465811,0.00793283077693557,747.157,232
ZTF19aazlsfj,0.07,0.0,18.3973118465772,0.020760145911136,-0.753136900463373,0.149144029298948,0.0362217348384608,0.0178796928865378,134.672,40
ZTF19aazxcvl,0.06,0.0,18.5398493946998,0.00798928907611783,1.9202286793355,0.134768768583813,0.102905721677552,0.00806414820063017,162.541,103
ZTF19abafrvy,0.078,0.0,18.8582487664485,0.0236123235298085,0.251195336331813,0.320429332504925,0.0272268455147667,0.0238516165964922,38.9326,33
ZTF20abapyxl,0.085,0.0,18.9127466025946,0.019937782636536,-0.569477507081009,0.168587007309561,0.0775851833909716,0.017432964755467,423.2,138
ZTF20abcgjvq,0.05607,0.0,17.320114057616,0.0122116400393301,0.364027198774273,0.0744705557371307,0.0444209088824651,0.00832525325105004,2104.98,58
ZTF20abefzfc,0.08,0.0,18.5836380093133,0.00748886786355269,0.72215704778725,0.0902013438927022,-0.0526142233612497,0.00720926558410582,1231.71,259
ZTF20abegate,0.05,0.0,17.7496001806821,0.00609409384187938,-0.085626200388132,0.0657186967395016,-0.0206933340614836,0.00502936150129964,670.023,234
ZTF20abegopd,0.048,0.0,20.252420549849,0.0192870244177271,-2.50060656142508,0.0848418491992656,0.887982366811945,0.0121873854478222,3177.34,595
ZTF20abeljuj,0.04,0.0,17.1693610683897,0.00290858623226552,0.826363224690846,0.0290530606171476,-0.0584025407189678,0.00258060626017327,2004.7,189
ZTF20abfhway,0.04689,0.0,18.52884736455,0.0207596525299601,-2.49361169081274,0.136598025483055,0.24253160385079,0.016864168993367,214.452,62
ZTF20abgdtmv,0.08,0.0,18.6185715179163,0.0157506621810311,-1.41844616417984,0.101241616836465,-0.0595950325142324,0.0138352940470126,714.876,134
ZTF20abgfvav,0.095,0.0,19.09571459758,0.0181179152588292,-0.0437621249584409,0.134683293707562,0.0044464295956712,0.0140683707652827,155.208,131
ZTF20abguygh,0.0953,0.0,19.0356961976865,0.0124490743859207,-1.34940504200894,0.075849023766137,0.0307316535239355,0.00925386394480087,824.893,451
ZTF20abhmnom,0.07,0.0,17.9958507193536,0.00731955822017429,0.898037069462609,0.0507124812618883,-0.0903029600896823,0.00539975119547909,3533.69,342
ZTF20abixkhh,0.041,0.0,18.5981800449599,0.0101863410640485,0.336295617483581,0.0743086607739584,0.410858651464296,0.00740293975601984,557.581,145
ZTF20abjbiqf,0.05,0.0,18.0003856913777,0.00797840267850796,-0.964801629423716,0.0649406055721483,0.219117459769888,0.0057419328632334,1563.37,211
ZTF20abjwuuv,0.063,0.0,18.2942793095994,0.0105135587058938,0.0233972907345626,0.120014797689348,0.0549009768416396,0.00997662239555326,608.711,76
ZTF20abjxwga,0.06506,0.0,17.8746790197576,0.00632150746482028,0.614318278176201,0.0699227516668485,-0.05158435502986,0.0054436289047065,1795.72,162
ZTF20abkcril,0.052,0.0,18.0625498767425,0.00875845694343875,-0.578151079355434,0.0653756420585911,0.0682219701820288,0.00674818205152819,910.6,206
ZTF20abkzhpk,0.074,0.0,18.6471069718864,0.00634938550202867,1.27616096154022,0.0576938744985963,0.14987774366923,0.00474968209956271,2534.39,517
ZTF20ablnjvp,0.0538,0.0,17.8094705737333,0.00724079028421052,0.769065349983628,0.07191910122626,0.0792446892797867,0.00572323187962616,1094.69,113
ZTF20abmcwtd,0.07,0.0,18.815116004583,0.0231750219643454,1.56101462902797,0.261296892145201,0.151783905766929,0.0194220389556763,837.326,120
ZTF20abnmahn,0.0795,0.0,18.6991636284926,0.00769220629195352,-1.16121807002095,0.0705517644484698,-0.00831880837900036,0.00758346711034779,905.646,289
ZTF20abowpvf,0.082,0.0,18.4112049917127,0.0300853613096767,1.68761697253212,0.265684346109017,-0.0844169165437501,0.0283214569548284,246.846,43
