sn,z,dz,mbstar,dmbstar,x1,dx1,c,dc,chisq,dof
ZTF19aapvhhp,0.0837262847731077,0.0,18.5921900106576,0.0149640648285254,1.48544153208166,0.195407273532729,-0.00913245927686487,0.0171525851665162,139.0,139
ZTF19aaqtcmy,0.063749671986578,0.0,18.3324324175261,0.0181725219169827,-1.30046734163963,0.12980064845726,0.000225573019598829,0.0157567350367681,326.0,326
ZTF19aardunx,0.0429569489615286,0.0,17.8680246118661,0.0375291954940044,-0.124516037126885,0.260198044954051,0.205757649978754,0.0312549862146868,72.0,72
ZTF19aarfnto,0.0852523057832237,0.0,18.9117179231544,0.0216993063327903,-1.84017206019689,0.299769123118653,-0.0400416418900914,0.0285986331759906,66.0,66
ZTF19aarmtgu,0.0419054215011577,0.0,17.1433782758011,0.029481069280581,-0.357486550496305,0.27586781780329,0.053013446078032,0.0240960519516267,180.0,180
ZTF19aarprog,0.0541000780655697,0.0,17.3692878083707,0.0541411694934399,0.402600485851956,0.265888636494242,0.0600919883758762,0.0377239919777277,96.0,96
ZTF19aatgwhs,0.0405349203716473,0.0,16.9789751657741,0.0124931445870429,-0.607867535510089,0.0627718296459422,-0.0713951150457547,0.00937289851044643,712.0,712
ZTF19aatgznl,0.0669812437429647,0.0,18.305686278582,0.0101906380265435,-0.401382338960964,0.069241367962823,0.000147893956106859,0.00840796574640252,189.0,189
ZTF19aathcvn,0.0458358169387784,0.0,17.0906978854919,0.0360428213049537,1.46445214724047,0.235393349131874,-0.109445571191244,0.0224636433746662,220.0,220
ZTF19aatlmbo,0.00858243645396329,0.0,14.0095090570734,0.0239941911115601,-1.71629099671447,0.0794372808899334,0.00208710657090081,0.0178165926353766,169.0,169
ZTF19aauhhjy,0.0682102282011414,0.0,18.6274971720826,0.048543831541926,1.32439702164296,0.452706643974312,0.188397825003862,0.0284606763438428,35.0,35
ZTF19aauhwbp,0.039501415929922,0.0,19.0342132551341,0.0861467589949487,-0.892524480270708,0.404978915952688,0.704641369009256,0.0524696402524894,75.0,75
ZTF19aauitks,0.0976221492565098,0.0,18.9495315512084,0.0229469264206276,0.700241064506535,0.194441480891684,-0.0821890143076165,0.0157507720111001,81.0,81
ZTF19aauplxw,0.087,0.0,18.3716083030682,0.0994351953387222,-4.32199532144675,0.423189584504251,-0.389539300156368,0.0831910812948289,105.0,105
ZTF19aaurstb,0.0506292141850176,0.0,17.4674854859752,0.0433287031477547,-3.12201357758905,0.1322490728437,-0.150319176398216,0.0309943691021428,390.0,390
ZTF19aauvjws,0.0935399866493788,0.0,18.460181324728,0.018434503079842,0.790969879887358,0.249134655076965,0.0154463319311224,0.0155284411328423,66.0,66
ZTF19aavhxby,0.0230358070241367,0.0,16.0341340251916,0.0155289496374679,-0.156551446096491,0.0897729084970278,0.028707429218265,0.0111114871369219,157.0,157
ZTF19aavmlqh,0.0871933240401074,0.0,18.6254288028851,0.0335409973032424,0.741668876887872,0.428202604194904,-0.0411165672165562,0.0319403784343928,44.0,44
ZTF19aavnxwj,0.0755090968267988,0.0,18.4815509156338,0.0178051898950624,0.391197405555156,0.188759241171714,-0.016332387380573,0.0144618029873435,65.0,65
ZTF19aavounq,0.0763418487868458,0.0,18.3162958445076,0.0189174485534671,0.0357503066910206,0.175872114655625,-0.0873393438058706,0.0162700902364711,57.0,57
ZTF19aavsahh,0.063184185169304,0.0,18.0499124564008,0.0309925779690093,-0.596634222840886,0.307130592662829,-0.108213332775047,0.0303050602470668,50.0001,50
ZTF19aawafvn,0.0711314074239295,0.0,18.1546680602444,0.0139044477044589,0.58766816363169,0.141432848067267,-0.0328670385850771,0.0112633100809795,151.0,151
ZTF19aawhniz,0.0713511126994082,0.0,18.9306743887339,0.0182682288143786,-2.73282567692378,0.147573017905285,0.0707748903805578,0.0139894503300928,140.0,140
ZTF19aawmqtd,0.0563115782533747,0.0,17.824135849392,0.0140385590652598,1.45858736380162,0.114418721988892,0.0182324741021493,0.0107313689394566,329.0,329
ZTF19aawnqoj,0.0648050498334034,0.0,18.0020274821466,0.0526204929061801,0.541306386421707,0.498891253321112,-0.0442086568175063,0.039670752493942,48.0,48
ZTF19aawqckx,0.0349211214476731,0.0,16.9716627952322,0.0339505512431211,-1.49878158297133,0.14899441428371,-0.0334619089767563,0.0244798743527518,307.0,307
ZTF19aawrumx,0.0689007543402071,0.0,18.1492971098811,0.0338588245238322,0.114612153663438,0.249883289027376,-0.0624367129395255,0.0271731650848545,158.0,158
ZTF19aawyepw,0.0601772592478844,0.0,19.4386287506231,0.0193051986342918,-0.261438288339094,0.15680377458039,0.481155470530932,0.0142640359173036,270.0,270
ZTF19aaxffum,0.0550036971468188,0.0,17.6692971581793,0.026716384354334,0.949314626161827,0.21809671852038,0.0942801716364447,0.0200990662245116,107.0,107
ZTF19aaycomi,0.0358374355682237,0.0,16.9149329596733,0.0257605467862916,-1.00704611471604,0.150440997023083,0.0286297153357124,0.0205968357727985,222.0,222
ZTF19aayslow,0.061059739359668,0.0,17.9636364815512,0.0254234564047921,1.15024791667106,0.27829737615829,0.0232642867155441,0.0213484132925608,46.0,46
ZTF19aazgdss,0.07729,0.0,18.3803570728717,0.319090781503448,-1.24705210452774,0.214063805288006,-0.168342392123286,0.227778501632785,26.0,26
ZTF19aaziick,0.076333658539819,0.0,18.504579574737,0.0154993042059753,-0.504089287066755,0.1343395457017,-0.0690526066604868,0.0143451753283303,234.0,234
ZTF19aazlsfj,0.0715016366583206,0.0,18.3973478856103,0.0455637498566486,-0.806778582135225,0.327571721519339,0.0327655303810993,0.039436422243129,42.0,42
ZTF19aazxcvl,0.0656489844012637,0.0,18.541425716588,0.00915421837939249,1.83926163095515,0.158123090463516,0.0968508921072278,0.00935770870888533,106.0,106
ZTF19abafrvy,0.0786526201691081,0.0,18.8526350923576,0.0235326160679482,0.0377918533652974,0.316775637933552,0.019429182566333,0.0238864691799886,27.2798,33
ZTF20abapyxl,0.0835616319154825,0.0,18.9112524583798,0.0353484743840455,-0.650434328071076,0.297109576988311,0.0782278979258612,0.0308880483548677,139.0,139
ZTF20abcgjvq,0.0560167840602291,0.0,17.3211506879561,0.0728637988998011,0.364645653107873,0.449177246764309,0.045141158887512,0.0498863718897564,58.0001,58
ZTF20abegate,0.0525816757193996,0.0,17.7542616115506,0.0125064382603217,-0.0999062468091216,0.136675563418296,-0.0261551382096261,0.0103591966977556,240.0,240
ZTF20abeljuj,0.0484783426291199,0.0,17.1859857027748,0.0111778099151193,0.812989598277576,0.116129853156434,-0.0642905875154989,0.00999341142839172,200.0,200
ZTF20abfhway,0.0469195537808687,0.0,18.5385716279852,0.0367009441399057,-2.57761939940274,0.241222650271773,0.248202441678539,0.0298568848877703,63.0,63
ZTF20abgdtmv,0.0759184144407788,0.0,18.6173712168563,0.0354172776070932,-1.50820086995139,0.227516780444282,-0.0524882011321239,0.0306650277536799,136.0,136
ZTF20abgfvav,0.0861357183930327,0.0,19.0836798691644,0.0194951295723702,-0.140706534767918,0.141238499986766,0.0107114479309287,0.0152477209033922,132.0,132
ZTF20abguygh,0.0953068831238305,0.0,19.0335400617231,0.0164314586315508,-1.43552018596041,0.0996804402730527,0.0246960470704341,0.0122631195769963,461.0,461
ZTF20abhmnom,0.073538685910004,0.0,18.0019116400936,0.0227696523359999,0.779596283617895,0.157647346564519,-0.0921695147346215,0.0168543542639402,343.0,343
ZTF20abixkhh,0.0446150063656563,0.0,18.5927201425009,0.0205550249572277,0.288175700767974,0.151237770622449,0.401513188510594,0.0149681232583403,146.0,146
ZTF20abjbiqf,0.0523309268703875,0.0,18.0257563236234,0.0208804905679265,-1.19822071323485,0.159274771738032,0.233843946803337,0.0147505899530569,206.0,206
ZTF20abjwuuv,0.0618592484266934,0.0,18.2906936440418,0.0281090263682205,-0.0310135572337991,0.319276508354866,0.0532855757679382,0.0266165085129716,76.0,76
ZTF20abjxwga,0.0643934951208366,0.0,17.8752611881461,0.0214257985423924,0.619755510531843,0.237021673394489,-0.0505058748229678,0.0184291922862091,168.0,168
ZTF20abkcril,0.0516001487198655,0.0,18.0608747359047,0.0183849624567451,-0.605225483055059,0.136719639742073,0.0680180274340664,0.0141570084522851,211.0,211
ZTF20abkzhpk,0.0641146056325559,0.0,18.6456080810439,0.0152999973871049,1.31206317006367,0.135500210391771,0.165031477415792,0.011317207963383,527.0,527
ZTF20ablnjvp,0.0536709817210316,0.0,17.8098321366057,0.0221424471997681,0.768608355219102,0.220194573242299,0.0791239369297076,0.0175169097488917,114.0,114
ZTF20abmcwtd,0.07759968315297,0.0,18.8142200546916,0.0572674709433133,1.47945664790088,0.654686871248385,0.141038178375262,0.0487473041617494,120.0,120
ZTF20abnmahn,0.0795040701191273,0.0,18.6963453347133,0.0125294656977951,-1.24891973414701,0.114459331782484,-0.00912590863295621,0.0123932708622441,289.0,289
ZTF20abowpvf,0.0837328365689961,0.0,18.4069446101906,0.0675191666743494,1.66523988804929,0.602030218899327,-0.0962890909634467,0.0638037766260699,45.0,45
ZTF20abpqdgh,0.0765156183110428,0.0,18.0278736514698,0.00808134156656661,1.22847396921014,0.111803237729654,-0.123620493876951,0.00796096244633523,215.0,215
ZTF20abqefja,0.080225450182137,0.0,18.5696644698554,0.0243061119854634,0.271114830137296,0.312451026597743,-0.00436362911968183,0.0234180878214071,207.0,207
ZTF20abqlawg,0.0710802715635332,0.0,18.5218767786126,0.0149905252381043,-0.74754393425834,0.229390546544018,0.0316844538652778,0.0180472431177992,201.0,201
ZTF20absfrbq,0.0613766425249627,0.0,18.0331544128967,0.0632180389628135,-4.29287602629787,0.503417998246818,-0.145235545354859,0.0758622626020326,97.0,97
ZTF20absvtnc,0.032931360610365,0.0,16.6960935154137,0.0130997944602755,1.04834616423514,0.108183605845451,0.0236549436941807,0.0106715786570314,166.0,166
ZTF20abswjae,0.07427,0.0,19.1919914533483,0.0157963371358862,-3.26284952204742,0.150941369818829,0.179083712826851,0.0146661952473421,300.0,300
ZTF20abtfnpl,0.0700618026259359,0.0,18.6539311997291,0.016934574407296,-0.261411615114422,0.17839881351712,0.034315840723476,0.0150175095189041,243.0,243
ZTF20abvykmy,0.0457681572274153,0.0,17.3386768659539,0.0319182126803039,0.173863166569555,0.321180225826191,-0.00949883193024693,0.0317867982919459,158.0,158
ZTF20abweedo,0.0389896041786196,0.0,17.7174888463528,0.0159658847350414,-0.235479073353465,0.0787436372365308,0.130072274233205,0.0107930963276681,591.0,591
ZTF20abwktfx,0.0274293032801043,0.0,16.1766371053713,0.0344552239434798,0.271636835240584,0.219391918158568,0.0594691671891152,0.0261025656288724,75.0001,75
