z,mbcor,dmbcor,passcut
0.0993966687901922,18.72399310334326,0.18733010810731848,yes
0.0507847292856897,17.94343153503354,0.16198870600159201,yes
0.0632926641804842,18.129427577281252,0.2746724861858722,yes
0.0756540903153166,18.16367257039454,0.15475695704306477,yes
0.0782497127090156,18.702892565966234,0.16402811644806922,yes
0.0308595991827513,17.342729741154155,0.21942660638500427,no
0.0581482767806029,17.987580205305058,0.18492471043155043,yes
0.083186494279654,18.733699622091745,0.15532933671301646,yes
0.0429342117530389,17.21775682797048,0.15351499554468792,yes
0.0463640566016695,17.674171638707342,0.15765769205071545,yes
0.027869814662218,16.600859000248448,0.176518553563022,yes
0.0458167585453295,17.809063249388082,0.2632743872732094,no
0.0703393977244499,18.447969491368188,0.1692527507791452,yes
0.0700753399520255,18.411623809231198,0.17693944624103372,yes
0.0869371250329342,18.956517191082014,0.2164705158480667,yes
0.0526175270324731,17.806526741989124,0.15413444751919167,yes
0.050815620696469,17.796932180936622,0.19886384709398205,yes
0.0394133069706331,17.369178752705377,0.18913254415491518,no
0.0766763976616178,18.81123094582523,0.2475177996253653,yes
0.063374989603913,18.35066154316454,0.30146775896014766,no
0.0917570948137914,18.927335682043832,0.154207586358221,yes
0.0708704486331666,18.543078032443365,0.15377438577408653,yes
0.0692099389826082,18.235647838096245,0.15437515902591045,yes
0.0837262847731077,18.80952865808892,0.15863019229283046,yes
0.063749671986578,18.160245594440042,0.15686407622815873,yes
0.0429569489615286,17.37258468581481,0.17585276933109367,yes
0.0852523057832237,18.76203215352854,0.1710670752019111,yes
0.0419054215011577,16.97277474866593,0.16699733001601452,yes
0.0541000780655697,17.28253692356412,0.1855665187630284,yes
0.0405349203716473,17.064944478913286,0.15262984071939595,yes
0.0669812437429647,18.252359512709337,0.15193277338529,yes
0.0458358169387784,17.538794858660857,0.1668113297566541,yes
0.0085824364539632,13.778099861410034,0.1585707067408025,yes
0.0682102282011414,18.36372744233048,0.18279127249302077,yes
0.039501415929922,17.27599491668482,0.2326026153775454,no
0.0976221492565098,19.23329939703139,0.15860586009072364,yes
0.087,18.707952411401255,0.2765249735154195,no
0.0506292141850176,17.40532273638849,0.17597294782898357,no
0.0935399866493788,18.528630288137478,0.1590027221939688,yes
0.0230358070241367,15.946638339086743,0.153503125036619,yes
0.0871933240401074,18.81904846311444,0.18004153744926557,yes
0.0755090968267988,18.571210770989055,0.1568027960680023,yes
0.0763418487868458,18.524340877370882,0.1578891029790366,yes
0.063184185169304,18.223077377686113,0.1739535000387132,yes
0.0711314074239295,18.308754723669843,0.154179044228784,yes
0.0713511126994082,18.405177454574027,0.1579326404050339,yes
0.0563115782533747,17.97422418170401,0.15403211336174427,yes
0.0648050498334034,18.17639767822542,0.19540593608377008,yes
0.0349211214476731,16.851722950377873,0.16578134867708386,yes
0.0689007543402071,18.30977858188789,0.1696672116819225,yes
0.0601772592478844,18.28398896116633,0.16542515014978962,no
0.0550036971468188,17.57512244926302,0.16253743723944686,yes
0.0358374355682237,16.715352895229245,0.16108915006094393,yes
0.061059739359668,18.061309947077998,0.1645597513610506,yes
0.07729,18.607647283937048,0.6378006790253024,no
0.076333658539819,18.5987942571498,0.15572865452653992,yes
0.0715016366583206,18.214574958041254,0.1869247035715322,yes
0.0656489844012637,18.558739375048454,0.15455682964233336,yes
0.0786526201691081,18.812392479987395,0.16703107186640373,yes
0.0835616319154825,18.643280580703014,0.17484473927293176,yes
0.0560167840602291,17.26419529627621,0.21177544981952084,yes
0.0525816757193996,17.801963148723804,0.15353511062402606,yes
0.0484783426291199,17.442968817483525,0.15332151004428712,yes
0.0469195537808687,17.6205105830364,0.1761159665112191,yes
0.0759184144407788,18.540481234258298,0.1731242830794248,yes
0.0861357183930327,19.040170355791833,0.1564951229879693,yes
0.0953068831238305,18.786558999596355,0.15470244407436307,yes
0.073538685910004,18.31938897983336,0.15858351845838817,yes
0.0446150063656563,17.69603663214961,0.16309668418471307,no
0.0523309268703875,17.32320248131823,0.15928511812826887,yes
0.0618592484266934,18.162551034099177,0.17012363700441713,yes
0.0643934951208366,18.07464659212417,0.16075539549977283,yes
0.0516001487198655,17.822639004274926,0.15600847385796215,yes
0.0641146056325559,18.43460714006834,0.15567705944782753,yes
0.0536709817210316,17.72708791432226,0.16008076601876656,yes
0.07759968315297,18.681171452956907,0.2157720904113148,yes
0.0795040701191273,18.552733045103416,0.15441851114259136,yes
0.0837328365689961,18.85091727917601,0.2361772771471323,yes
0.0765156183110428,18.47782072515108,0.15311420972633077,yes
0.080225450182137,18.615610156024143,0.1666437821309488,yes
0.0710802715635332,18.349439570692134,0.1595770197781876,yes
0.0613766425249627,17.804603127011493,0.2527142794856072,no
0.032931360610365,16.779406500172684,0.153586758549718,yes
0.07427,18.34438843297713,0.15995028500108832,no
0.0700618026259359,18.539537589329743,0.15679331938825564,yes
0.0457681572274153,17.383740084674695,0.17548711218886434,yes
0.0389896041786196,17.38359735425524,0.1539961298408875,yes
0.0274293032801043,16.074048946406794,0.16813555425370802,yes
0.0767704903863575,18.438513999445455,0.16134369452405578,yes
0.0395029892207109,17.01270196875247,0.15119376619864197,yes
0.0783186379309301,18.0920391138005,0.1664415879078061,yes
0.063810023986804,18.156992222046195,0.18638986749593522,yes
0.0583677621297516,18.19670442210999,0.18883391150281645,yes
0.0971062329376449,19.030366587316415,0.16326826022828686,yes
0.0788985221761152,18.460600185451874,0.15410144875395843,yes
0.0943848897659772,18.942743245300257,0.1611965259399552,yes
0.0841341951004773,18.688320498302698,0.17509000376681053,yes
0.0251706121353483,16.25926783742154,0.16107214849638504,yes
0.0893997424964556,18.673621359430843,0.1538880118132371,yes
0.0693905392183964,18.195863859851563,0.17034769717112966,yes
0.0949978677347851,18.816924057929707,0.16317199015146258,yes
0.092188033833995,18.835934428524872,0.1544854006354629,yes
0.076725528850791,18.498185551564138,0.16700813883572097,yes
0.0393479428886112,16.91976184773164,0.16069390349398766,yes
0.0597721195490697,17.89392226773982,0.1790694846184664,yes
0.0595448393351836,18.050277649934454,0.16583693106153372,yes
0.0840364328838658,18.689629157325726,0.15456891281182258,yes
0.0758353010862662,18.575497099076284,0.15560116090099327,yes
0.0888374659620854,18.987028006532267,0.1581723742193552,yes
0.0665151454613399,18.564665938572546,0.1692194153526255,yes
0.0238432863654553,15.689499961836484,0.155602240797737,yes
0.0427013803232394,17.09500501469786,0.160583140847159,yes
0.0329209229600007,17.07860866685608,0.17025789626023596,yes
0.0845348869428945,18.95407430338488,0.17007206871525402,yes
0.0768949669971142,18.35411314672745,0.1838425870777463,yes
0.0916905066953133,18.898127396483353,0.1546822652511374,yes
0.0410078723020451,17.473907072408537,0.19026292402347178,no
0.0783260910061376,18.637252853644956,0.15413781347988195,yes
0.0660681767108948,18.21048867484781,0.15877904175324645,yes
0.0856758459018253,18.75061368197254,0.17298702667688176,yes
0.09552545147005,18.587720840374057,0.21489987649301664,yes
0.0781529101357527,18.445725720366287,0.17316859281878663,yes
0.087467910541968,18.729676229430027,0.1759246796204576,yes
0.0519884527510728,17.912235937341475,0.15228884498431472,yes
0.0474048343297249,17.136149535910295,0.1636561604546792,yes
0.0804695283558178,18.952860088730972,0.1814673559772117,yes
0.0311187037195071,17.182587154726363,0.2103143052063885,no
0.0263482726957374,16.069866136860007,0.15289414279595537,yes
0.071410343766926,18.02316907163282,0.15756967726914634,yes
0.0929406856435703,18.90036325317796,0.15757388593333402,yes
0.0917126096005381,19.028511314785302,0.1700257176276488,yes
0.0418707258746955,17.085854771050343,0.23516578722233386,yes
0.0527565681149717,17.59358679749548,0.18802021927936463,no
0.0669294812687003,18.298550791439286,0.17112528643022368,yes
0.0742462524432878,18.366624750480515,0.16895317668166157,yes
0.035396517923412,16.979109666819316,0.25094037185873896,no
0.0471744762428541,17.91705080779818,0.20418037250383037,no
0.0907245453107512,19.04704708201789,0.1709254373657731,yes
0.0558366371878421,17.657670474055287,0.23800954407876151,no
0.0685114233313576,18.475988131899086,0.18050647864529692,yes
0.046245374600048,17.423918715884707,0.1512692909950339,yes
0.036188257613925,17.184721334996066,0.1684441935750626,yes
0.0490845397432921,17.275011817966035,0.20794311700169416,yes
0.0451700402884181,17.133461912658042,0.1930108209979513,yes
0.0585592995803801,17.715966985153603,0.15501502412528315,yes
0.0710052244662973,18.36431607795465,0.17735648255203376,no
0.0245646193585755,16.22654816868919,0.1716888521530131,yes
0.0656988448277209,18.085698806327805,0.15107264729465264,yes
0.0602013353351216,17.96312220169701,0.17581024501504416,yes
0.01642764182275,15.027123349371738,0.2135266094094204,yes
0.0574299863886604,18.007914478306596,0.17728638473704786,yes
0.0879478336397037,18.921835485807936,0.18127085213397562,yes
0.0658300842881326,18.355235426508862,0.1612253982847684,yes
0.0913948567661861,18.946199430848793,0.1572679498318019,yes
0.0625928843605625,18.11044157891107,0.15555313076914032,yes
0.0392004998965599,17.427047557982288,0.24537625488610607,no
0.0214258105329851,15.677541895586277,0.17131974863433896,yes
0.0375558804534321,17.299635437128835,0.1898587349343121,yes
0.0415365839696421,17.249935522365533,0.15794778553687544,yes
0.0356403618818569,16.9360612008497,0.24411957521282646,yes
0.079698524644684,18.535990478480322,0.22885279814754655,yes
0.0782718150856198,18.47914728738539,0.15500658746736598,yes
0.112053789790585,19.38331832174832,0.1574317816055948,yes
0.0454285287018391,17.39598917076483,0.15959140868345156,yes
0.081166896853453,18.729661953181672,0.1529247811756577,yes
0.0535673123293633,17.640428289575286,0.17188308306353647,yes
0.0512316278499841,17.65273292567527,0.15717248601385295,yes
0.0594,17.90566694786208,0.1794223099289359,yes
0.0793782536746886,18.950069383620324,0.1887395310850483,yes
0.0368762889519649,16.998399018593002,0.5047211397597654,no
0.0332890525723379,16.54442542203395,0.18087793365977786,yes
0.0443930414352632,17.81660639101586,0.2074464298873854,no
0.0400844802647598,17.92372386807356,0.22896821856633798,no
0.0823704126236149,18.711251364774405,0.16624957340368976,yes
0.0702884979306634,18.43527873012518,0.16560554402885538,yes
0.0649836250914734,18.26981244275234,0.19412106296985462,yes
0.054380109514446,17.448979032662546,0.17935630179933468,yes
0.0711999731151042,18.337622963133036,0.16029723562412837,yes
0.0537925890359467,17.92729148259875,0.16862020582465484,yes
0.036011416602663,17.00240187736628,0.16658885510972982,yes
0.0728269763660796,18.55109499637027,0.1628265533203705,yes
0.0346699115386097,16.728956682993342,0.1602749641488816,yes
0.0461558423727346,17.448408106572305,0.15720666261286456,yes
0.0950647708362031,18.958702787330125,0.20254099440594558,yes
0.0320566010269068,17.406560477006362,0.1705595700755539,no
0.0530742289965152,17.88632309471423,0.15502535112910934,yes
0.0576580398861373,18.166218901246733,0.16534804296414565,yes
0.0840749930396603,18.873240693487226,0.15892788940812347,yes
0.0697357567628994,18.26243429253512,0.1522012034535622,yes
0.0622386496417806,18.022091882877064,0.16951037021236579,yes
0.0887136911518746,18.687428441005384,0.16854999032004253,yes
0.0461601429163828,17.492351472527556,0.1569929707761497,yes
0.0322199523422476,17.660332476161287,0.22991793719053308,no
0.0690865420884284,18.253959545034686,0.17199612364114497,yes
0.0743632076883053,18.169579152565547,0.15470809589010662,yes
0.0557198194557434,17.774402769376962,0.1562504206039452,yes
0.040987229711646,17.101350944711932,0.1639004031215944,yes
0.057537854203688,18.21848233185763,0.1648800571095123,yes
0.0745559401971549,18.346169077694096,0.1551997426077495,yes
0.0668740017719525,18.37565189656891,0.15740668805418706,yes
0.0889036848709308,18.89656568016347,0.16006328454066926,yes
0.110640667625516,18.311664524919692,0.23871504299467403,no
0.0444227784201267,17.572198081410786,0.2342503918991382,no
0.0632841057226476,18.241484827281326,0.19398725993398835,yes
0.103641016914388,19.163638856363626,0.1577063457562041,yes
0.0275779489735937,16.364682577305736,0.1581635272009609,yes
0.0612482625153092,17.95968114895067,0.1566753770483075,yes
0.0710162969668096,18.8196780646125,0.1636193257346152,yes
0.0873905422622714,18.646527584165902,0.18647213559200634,yes
0.0871497617533569,19.027398360431643,0.1543685139801619,yes
0.064169687765242,18.021775553382447,0.15336703177665253,yes
0.0944886830549891,19.150306824420127,0.15784633129263512,yes
0.0960956704562218,19.06458264261923,0.15599020998377974,yes
0.0705041246536929,18.506006338189188,0.1871748228928169,yes
0.062485574431092,18.244794428228275,0.15638255445396032,yes
0.0721180432936902,18.494958573416113,0.1560776650455012,yes
0.0420614860842499,17.017154766104163,0.15302505759547036,yes
0.054579443084974,17.78391179148738,0.1554834300521121,yes
0.0718470523811629,18.379113058969565,0.1533999582898002,yes
0.0236094732841543,15.97057555340592,0.18764585738125344,yes
0.0837506057829525,18.59469822356202,0.18870040075063557,yes
0.0918884585031748,19.06238248337476,0.15425453974810946,yes
0.0622202247844567,18.123945794852744,0.1521612735450014,yes
0.0917615247856633,18.590617237085265,0.2520150464282595,no
0.0741843715289155,18.312939696327447,0.16040610028403826,yes
0.0644407305393686,18.10282976554758,0.15177696778258898,yes
0.0806084631464909,18.66324852778475,0.15399988719586044,yes
0.138780703423901,19.435169400789686,0.15995852830343302,yes
0.074099438162469,18.390546329532587,0.16346685975740397,yes
0.0509580777448498,17.61852145965357,0.1786043965668118,no
0.0838920986847822,18.848384668880673,0.21440631730057608,yes
0.0726682552488447,18.347645895115207,0.17347235905278,yes
0.0694492343116543,18.06947934575556,0.19865472334036044,yes
0.0647067708302195,18.258125318414912,0.1606197058048299,yes
0.0729326669451471,18.66622579214963,0.16405309358822562,yes
0.0282671244199283,16.362637205219293,0.19348420791781587,no
0.0691374841729622,18.455393369699312,0.1536159818948362,yes
0.0816287556674253,18.705551792838214,0.1561500235763808,yes
0.089321387596025,18.75962393622956,0.15248173223197062,yes
0.0773575096300922,18.50957754416839,0.1613175088570902,yes
0.0476084301861085,17.54350792582924,0.1883272377157459,no
0.0503772655755572,17.79995338858296,0.19332205493698476,no
0.0909909741992081,18.94218165729526,0.17438457269898006,yes
0.0749911841542668,18.505007323991418,0.177267872434288,yes
0.0809806567352548,18.86662752514509,0.16270545708505646,yes
0.0588896976461139,18.06106572875468,0.1675194192261161,yes
0.0375111391994755,17.02667181065406,0.1650070637597205,yes
0.0989806945462081,18.78375397795908,0.15947792127960594,yes
0.0748858461804845,18.781193858119483,0.2214499862891313,yes
0.0769526812285272,18.334761033822883,0.1941101450159896,yes
0.0955250114597791,19.365501831666716,0.35713030055457284,no
0.0712632934620405,18.34583452714244,0.16096786141183533,yes
0.08573182617529,18.639420303742064,0.15981350177443726,yes
0.0842073725679587,18.73035325878155,0.15675340167879487,yes
0.0671874302983576,18.187008215363708,0.15759148195025524,yes
0.0274134007920417,16.400303571356375,0.1575462090681166,yes
0.0426407120126551,17.15127671309374,0.15160003872534947,yes
0.0931265653203582,19.011916869951197,0.16342253401297666,yes
0.0328076268620541,16.88349182888015,0.15233447626598545,yes
0.0122897302789728,15.911367495194444,0.24695848883375116,no
0.082454230065832,18.60408529755257,0.1543778051159426,yes
0.069971955658691,18.226733116355646,0.16909615477081347,yes
0.0828172907056014,18.945607548291655,0.17532299576953492,yes
0.0522206877150236,17.720236277783826,0.1732491020595127,yes
0.0441615221619119,17.2384305521729,0.15339933890660698,yes
0.0180270838062982,15.61897700854418,0.19184804999527205,yes
0.0303769963022585,16.46159227947099,0.15108417959287618,yes
0.0752056315068122,18.513153108355898,0.15809525824271334,yes
0.0581412334952311,18.10035877709176,0.21248249040893602,yes
0.0451771148988075,17.499019911852518,0.17705017102435947,yes
0.0906380886299017,18.907907466320818,0.1534572452897737,yes
0.0921278385428386,19.063518347806184,0.19183568701293238,yes
0.0496345276242577,18.03844262015479,0.2566041938563857,no
0.0791416326226644,18.52116877682496,0.15417869215911612,yes
0.0680703297414061,18.442936386534495,0.17831804544721125,yes
