snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
AGN_1420,1,39628427946361518,80708,7,20210221,197.197892,27.398067,0.0,0.0,0.0,False,unknown,197.197892,27.398067,0.462,Mat_QSO,4.0,None,None,None,AGN_1420,0.46204402018891,1.4780269372333e-05,0.0,23833.1861336231,86486.5826764107,QSO,
AGN_143,1,39628428420318972,1233,2,20210612,229.037859,27.598351,0.0,0.0,0.0,False,unknown,229.037859,27.598351,2.462,Mat_QSO,2.0,None,None,None,AGN_143,2.45859573595373,0.000104494608618989,0.0,32088.6217831373,39253.1289918832,QSO,
AGN_1433,1,39627797462785642,80669,7,20210206,39.232192,0.61392,0.0,0.0,0.0,False,unknown,39.232192,0.61392,0.877,Mat_QSO,4.0,None,None,None,AGN_1433,0.877362164773129,4.27574596718424e-05,0.0,22546.614872396,28035.1737466455,QSO,
AGN_1439,1,39627909345842084,1256,0,20210530,233.119914,4.899554,0.0,0.0,0.0,False,unknown,233.119914,4.899554,0.218,Mat_QSO,4.0,None,None,None,AGN_1439,0.218187781392123,6.38716347625674e-06,0.0,426413.132716894,405152.501835108,QSO,
AGN_1457,1,39633077823081134,1761,7,20210613,252.08905,39.935855,0.0,0.0,0.0,False,unknown,252.08905,39.935855,2.88,Mat_QSO,4.0,None,None,None,AGN_1457,2.88766573960422,0.000150906723490421,0.0,27407.5609978437,2292.87041499838,QSO,
AGN_1483,1,39628346685915416,1246,3,20210606,233.193067,23.734859,0.0,0.0,0.0,False,unknown,233.193067,23.734859,0.823,Mat_QSO,4.0,None,None,None,AGN_1483,0.823353896759312,3.66330981668145e-05,0.0,10496.0042083263,3415.03290450573,QSO,
AGN_1486,1,39628512167985263,80887,9,20210404,196.39277,31.470263,0.0,0.0,0.0,False,unknown,196.39277,31.470263,2.675,Mat_QSO,4.0,None,None,None,AGN_1486,2.6546672939798,0.000151676330941893,4.0,19126.1155285835,1.1628839969635,QSO,
AGN_1486,1,39628512167985263,2172,9,20210515,196.39277,31.470263,0.0,0.0,0.0,False,unknown,196.39277,31.470263,2.675,Mat_QSO,4.0,None,None,None,AGN_1486,2.66036643847992,0.000212758655800524,0.0,14438.4077370465,192.657303076237,QSO,
AGN_1490,1,39627769629378012,42,9,20210412,180.058666,-0.777359,0.0,0.0,0.0,False,unknown,180.058666,-0.777359,0.179,Mat_QSO,4.0,None,None,None,AGN_1490,0.178962458248338,1.01303396368986e-05,0.0,42275.4568641186,44635.8628995419,QSO,
AGN_1490,1,2305843036053056771,52,9,20210415,180.058666,-0.777359,0.0,0.0,0.0,False,unknown,180.058666,-0.777359,0.179,Mat_QSO,4.0,None,None,None,AGN_1490,0.17896912546951,1.69991663070565e-05,0.0,16354.9194017649,15560.8462997675,QSO,
AGN_150,1,39628454559221406,109,3,20210406,193.173256,28.684024,0.0,0.0,0.0,False,unknown,193.173256,28.684024,1.093,Mat_QSO,2.0,None,None,None,AGN_150,1.09054990028466,0.000132426804547914,0.0,11313.2438046038,9066.04899841963,QSO,
AGN_1506,1,39628158609132087,80893,3,20210404,217.719901,15.520744,0.0,0.0,0.0,False,unknown,217.719901,15.520744,2.629,Mat_QSO,4.0,None,None,None,AGN_1506,2.6207890315615,8.12991183648731e-05,0.0,38636.8323631287,93746.8283909559,QSO,
AGN_1511,1,39628358077645841,1396,7,20210608,255.269781,24.197378,0.0,0.0,0.0,False,unknown,255.269781,24.197378,3.116,Mat_QSO,4.0,None,None,None,AGN_1511,3.11351187828129,0.000140295037504132,0.0,29087.2206999063,499.821734428406,QSO,
AGN_1512,1,39628526927742754,80698,8,20210318,150.022359,32.153605,0.0,0.0,0.0,False,unknown,150.022359,32.153605,2.019,Mat_QSO,4.0,None,None,None,AGN_1512,2.01665499054771,0.000149983428629527,0.0,21186.7072072029,69717.888010025,QSO,
AGN_1520,1,39627836721467245,271,8,20210406,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31535592900238,0.000400178770977628,0.0,14471.7057235949,17693.2992770786,QSO,
AGN_1520,1,39627836721467245,272,8,20210407,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31481777459184,0.000230062364528858,0.0,15736.5615208447,20306.9147719219,QSO,
AGN_1520,1,39627836721467245,274,8,20210409,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.3159214190894,0.000110270216975359,0.0,15912.2415806055,20283.0463325339,QSO,
AGN_1520,1,39627836721467245,276,8,20210412,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31597880030652,0.0001122485588632,0.0,15263.6002249718,16605.2136902224,QSO,
AGN_1530,1,39628164703454304,1206,6,20210602,234.256221,15.811518,0.0,0.0,0.0,False,unknown,234.256221,15.811518,0.998,Mat_QSO,4.0,None,None,None,AGN_1530,0.995121982968864,6.97169880834853e-05,0.0,16193.673148185,8668.1008517081,QSO,
AGN_1530,1,39628164703454304,20206,6,20210709,234.256221,15.811518,0.0,0.0,0.0,False,unknown,234.256221,15.811518,0.998,Mat_QSO,4.0,None,None,None,AGN_1530,0.995856883258539,0.000179986440141746,0.0,15013.2939492241,3480.97694196552,QSO,
AGN_154,1,39632946541367027,80897,6,20210406,235.490539,33.191616,0.0,0.0,0.0,False,unknown,235.490539,33.191616,1.296,Mat_QSO,2.0,None,None,None,AGN_154,1.30685739863361,0.000126397294080357,0.0,9504.66402038932,6578.53128375113,QSO,
AGN_154,1,39632946541367027,1243,4,20210516,235.490539,33.191616,0.0,0.0,0.0,False,unknown,235.490539,33.191616,1.296,Mat_QSO,2.0,None,None,None,AGN_154,1.30684412794658,0.000118735714569476,2048.0,10123.8499145657,3870.98901329935,QSO,
AGN_1540,1,39628396157731722,1236,7,20210610,238.944029,25.966678,0.0,0.0,0.0,False,unknown,238.944029,25.966678,1.604,Mat_QSO,4.0,None,None,None,AGN_1540,1.6040330740388,0.000152133349490849,0.0,14994.2256985456,12010.2861004025,QSO,
AGN_1548,1,39627752164296135,244,1,20210406,219.066316,-1.546426,0.0,0.0,0.0,False,unknown,219.066316,-1.546426,0.527,Mat_QSO,4.0,None,None,None,AGN_1548,0.527358186097,1.05166025210121e-05,0.0,37430.5670385361,74344.7426445484,QSO,
AGN_1548,1,39627752164296135,255,1,20210407,219.066316,-1.546426,0.0,0.0,0.0,False,unknown,219.066316,-1.546426,0.527,Mat_QSO,4.0,None,None,None,AGN_1548,0.527343458280581,2.10241734347452e-05,0.0,14287.2909405231,17325.3867895827,QSO,
AGN_1553,1,39627793855681347,56,7,20210407,184.245621,0.198217,0.0,0.0,0.0,False,unknown,184.245621,0.198217,1.18,Mat_QSO,4.0,None,None,None,AGN_1553,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1553,1,39627793855681347,58,7,20210412,184.245621,0.198217,0.0,0.0,0.0,False,unknown,184.245621,0.198217,1.18,Mat_QSO,4.0,None,None,None,AGN_1553,1.17982828537308,0.000192059683079714,0.0,10968.029119581,6965.78378802538,QSO,
AGN_16,1,39633005957876975,2195,9,20210516,217.418952,36.218573,0.0,0.0,0.0,False,unknown,217.418952,36.218573,1.55,Mat_QSO,1.0,None,None,None,AGN_16,1.54980103141529,0.00011954263174438,0.0,11485.1274417639,6635.15025368333,QSO,
AGN_1600,1,39628406119206551,80856,0,20210318,179.9127,26.410469,0.0,0.0,0.0,False,unknown,179.9127,26.410469,2.574,Mat_QSO,4.0,None,None,None,AGN_1600,2.56288762203409,6.28206018724738e-05,0.0,40159.6784791946,38422.4671111293,QSO,
AGN_1623,1,39628164804116934,80899,4,20210404,240.447967,15.633057,0.0,0.0,0.0,False,unknown,240.447967,15.633057,1.466,Mat_QSO,4.0,None,None,None,AGN_1623,1.45636190224795,4.67261486853308e-05,0.0,37612.5952479839,84698.7612560987,QSO,
AGN_163,1,39627975334826115,1129,7,20210611,227.588424,7.752696,0.0,0.0,0.0,False,unknown,227.588424,7.752696,2.657,Mat_QSO,2.0,None,None,None,AGN_163,2.65169821998019,0.000102117326389457,0.0,18022.9120061398,17971.642194286,QSO,
AGN_1643,1,39627896930698802,137,8,20210407,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537756539363969,2.83401817656604e-05,0.0,11980.4291430116,6731.39836006612,QSO,
AGN_1643,1,39627896930698802,148,8,20210407,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537835285724576,4.9955435150189e-05,0.0,9167.18647921085,1292.76710355282,QSO,
AGN_1643,1,39627896930698802,20116,3,20210609,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537771202504427,4.56031300717015e-05,0.0,10306.1389442086,2833.35753593594,QSO,
AGN_1643,1,39627896930698802,1116,3,20210611,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537779207531956,2.60342199517899e-05,0.0,13516.1267305613,10889.6955224276,QSO,
AGN_1652,1,39628249503892644,80687,5,20210305,130.567823,19.552834,0.0,0.0,0.0,False,unknown,130.567823,19.552834,1.198,Mat_QSO,4.0,None,None,None,AGN_1652,1.20057909963974,6.37747845766826e-05,0.0,11360.085457623,1400.50991594791,QSO,
AGN_1657,1,39628358073452669,1396,7,20210608,255.054326,24.279661,0.0,0.0,0.0,False,unknown,255.054326,24.279661,1.803,Mat_QSO,4.0,None,None,None,AGN_1657,1.80753000919906,0.00014149703098778,0.0,9437.92081657052,10487.9579900801,QSO,
AGN_1695,1,39627782325537531,222,7,20210416,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221516925871696,1.16141971235613e-05,0.0,41100.2855940461,25633.377984941,QSO,
AGN_1695,1,39627782325537531,234,7,20210505,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221501951895577,2.4647398031772e-05,0.0,14858.3680492193,5978.22440139949,QSO,
AGN_1695,1,39627782325537531,237,7,20210510,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221495110770814,1.68220170219631e-05,0.0,20961.4240981042,11090.1406349242,QSO,
AGN_1707,1,39628040929543327,1226,2,20210612,224.229592,10.564958,0.0,0.0,0.0,False,unknown,224.229592,10.564958,0.455,Mat_QSO,4.0,None,None,None,AGN_1707,0.45561812255155,1.01013363080789e-05,0.0,74237.6442713737,103580.724414349,QSO,
AGN_1732,1,39627939565801416,1432,2,20210518,241.528656,6.330412,0.0,0.0,0.0,False,unknown,241.528656,6.330412,0.911,Mat_QSO,4.0,None,None,None,AGN_1732,0.90827374981366,2.45817895060425e-05,0.0,24550.3132615089,28446.8757115602,QSO,
AGN_1734,1,39628117676917640,80893,0,20210404,218.870604,13.784985,0.0,0.0,0.0,False,unknown,218.870604,13.784985,0.77,Mat_QSO,4.0,None,None,None,AGN_1734,0.770113831225643,6.93562678085499e-06,0.0,40439.9088439941,16883.4007530212,GALAXY,
AGN_1734,1,39628117676917640,1128,6,20210613,218.870604,13.784985,0.0,0.0,0.0,False,unknown,218.870604,13.784985,0.77,Mat_QSO,4.0,None,None,None,AGN_1734,0.770120496445179,1.07520723794112e-05,0.0,19570.6538991928,5025.60892295837,GALAXY,
AGN_1773,1,39628352247565390,1246,6,20210606,235.330391,24.041265,0.0,0.0,0.0,False,unknown,235.330391,24.041265,0.896,Mat_QSO,4.0,None,None,None,AGN_1773,0.896040376334625,7.28869596546356e-05,0.0,10252.6677286625,1985.34200382233,QSO,
AGN_1788,1,39628088497148569,1208,6,20210602,234.919372,12.466787,0.0,0.0,0.0,False,unknown,234.919372,12.466787,0.692,Mat_QSO,4.0,None,None,None,AGN_1788,0.692839047597238,1.81155774803351e-05,0.0,20290.4592623711,19076.1547263861,QSO,
AGN_1793,1,39627927465233256,1212,6,20210530,236.885871,5.764725,0.0,0.0,0.0,False,unknown,236.885871,5.764725,1.92,Mat_QSO,4.0,None,None,None,AGN_1793,1.92163510116182,0.000149979659926409,0.0,10143.9636456072,9430.88712692261,QSO,
AGN_1798,1,39628076266556881,20123,5,20210612,209.506707,11.892152,0.0,0.0,0.0,False,unknown,209.506707,11.892152,0.267,Mat_QSO,4.0,None,None,None,AGN_1798,0.266728868773258,1.0390510661726e-05,0.0,10360.3489462137,5447.49929171801,GALAXY,
AGN_1815,1,39627950991086360,20121,1,20210605,206.349453,6.648776,0.0,0.0,0.0,False,unknown,206.349453,6.648776,0.235,Mat_QSO,4.0,None,None,None,AGN_1815,0.234681642889975,7.81880052353929e-06,0.0,35721.8594173193,59863.1424833536,QSO,
AGN_1824,1,39628374099886666,1230,0,20210606,224.346206,24.987652,0.0,0.0,0.0,False,unknown,224.346206,24.987652,0.874,Mat_QSO,4.0,None,None,None,AGN_1824,0.873818017704812,1.11566123212626e-05,0.0,17420.5864486694,9932.59550952911,GALAXY,
AGN_1833,1,39627782363285369,255,3,20210407,219.06157,-0.319296,0.0,0.0,0.0,False,unknown,219.06157,-0.319296,0.218,Mat_QSO,4.0,None,None,None,AGN_1833,0.218302682394052,4.1572875894619e-05,0.0,8789.83804495633,1461.46700567007,GALAXY,
AGN_1855,1,39628193778371953,1219,5,20210606,239.217119,17.027444,0.0,0.0,0.0,False,unknown,239.217119,17.027444,0.563,Mat_QSO,4.0,None,None,None,AGN_1855,0.562466872537079,3.35096230461961e-06,0.0,42048.5752677917,57166.7636299133,GALAXY,
AGN_1865,1,39627723684973116,1844,5,20210617,321.607292,-2.710233,0.0,0.0,0.0,False,unknown,321.607292,-2.710233,0.85,Mat_QSO,4.0,None,None,None,AGN_1865,0.849683038996487,6.69129213232187e-05,0.0,11559.4697196782,5358.17381259799,QSO,
AGN_1869,1,39627836872459824,1097,0,20210608,228.065569,2.054712,0.0,0.0,0.0,False,unknown,228.065569,2.054712,0.219,Mat_QSO,4.0,None,None,None,AGN_1869,0.219869819405129,8.50652977592158e-06,0.0,26792.6523457766,8854.254373312,GALAXY,
AGN_188,1,39632946268734648,80891,6,20210404,215.903977,33.31091,0.0,0.0,0.0,False,unknown,215.903977,33.31091,2.201,Mat_QSO,2.0,None,None,None,AGN_188,2.21965234405098,0.000152993442168346,0.0,42424.868678689,4239.61191415787,QSO,
AGN_1889,1,39628340776140834,80858,3,20210403,209.137734,23.572599,0.0,0.0,0.0,False,unknown,209.137734,23.572599,1.855,Mat_QSO,4.0,None,None,None,AGN_1889,1.85444891181516,6.29145695424459e-05,0.0,128570.567967057,108938.780270934,QSO,
AGN_1891,1,39628443708559837,80856,3,20210318,178.547591,28.130737,0.0,0.0,0.0,False,unknown,178.547591,28.130737,1.042,Mat_QSO,4.0,None,None,None,AGN_1891,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1902,1,39627951184025255,1104,7,20210611,217.937625,6.635911,0.0,0.0,0.0,False,unknown,217.937625,6.635911,0.67,Mat_QSO,4.0,None,None,None,AGN_1902,0.669997078170961,1.36246398842019e-05,0.0,17894.4976601601,4249.97226667404,GALAXY,
AGN_1915,1,39628390017274824,80707,0,20210208,192.991208,25.824492,0.0,0.0,0.0,False,unknown,192.991208,25.824492,2.474,Mat_QSO,4.0,None,None,None,AGN_1915,2.46333789549555,4.5390352395484e-05,0.0,165525.552751064,8288.23465681076,QSO,
AGN_1917,1,39632949980695895,80685,9,20210216,120.454623,33.571205,0.0,0.0,0.0,False,unknown,120.454623,33.571205,1.342,Mat_QSO,4.0,None,None,None,AGN_1917,1.34980731703458,8.07033573563022e-05,0.0,21639.6258942485,5462.80956375599,QSO,
AGN_1919,1,39633001511911799,1762,3,20210515,249.677154,36.037261,0.0,0.0,0.0,False,unknown,249.677154,36.037261,2.921,Mat_QSO,4.0,None,None,None,AGN_1919,2.91539560791499,0.00012229391697319,0.0,18580.8683812618,33947.2388690189,QSO,
AGN_1949,1,39627796128992456,20830,3,20210615,319.572351,0.221507,0.0,0.0,0.0,False,unknown,319.572351,0.221507,0.463,Mat_QSO,5.0,None,None,None,AGN_1949,0.462643773741776,2.41611566620378e-05,0.0,14302.9340421557,7036.6436463818,QSO,
AGN_1950,1,39628251068366913,1196,5,20210603,229.236619,19.536984,0.0,0.0,0.0,False,unknown,229.236619,19.536984,1.07,Mat_QSO,5.0,None,None,None,AGN_1950,1.66776449763658,3.9923892985586e-05,0.0,11768.4619684219,205.210485160351,GALAXY,
AGN_196,1,39627896930700960,137,8,20210407,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97165526100985,0.000116399615805231,0.0,16555.7320396304,18740.0515507907,QSO,
AGN_196,1,39627896930700960,138,8,20210409,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.9710012275242,7.02345808656597e-05,0.0,22737.4069542885,28305.0342287421,QSO,
AGN_196,1,39627896930700960,139,8,20210410,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97053694936681,8.99905690470698e-05,0.0,19396.0039144158,25607.8127740324,QSO,
AGN_196,1,39627896930700960,140,8,20210412,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97112369273399,8.29753035756658e-05,0.0,17748.1379622221,17570.5438770056,QSO,
AGN_196,1,39627896930700960,1116,3,20210611,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97071336796023,9.90180987441987e-05,0.0,17468.5288922787,17147.8996407986,QSO,
AGN_1969,1,39627879390119807,1405,7,20210517,243.67074,3.729449,0.0,0.0,0.0,False,unknown,243.67074,3.729449,2.578,Mat_QSO,5.0,None,None,None,AGN_1969,2.57549126750208,0.000215047193026402,0.0,19916.9302865863,27873.9718098231,QSO,
AGN_1976,1,39628335696843753,1235,1,20210610,239.96731,23.282582,0.0,0.0,0.0,False,unknown,239.96731,23.282582,1.034,Mat_QSO,5.0,None,None,None,AGN_1976,1.64459545868556,4.75735134830127e-05,0.0,12672.7231721878,18.1081127524376,GALAXY,
AGN_1996,1,39633073163207403,1761,6,20210613,250.745182,39.810342,0.0,0.0,0.0,False,unknown,250.745182,39.810342,0.593,Mat_QSO,5.0,None,None,None,AGN_1996,1.66804828061703,4.15290890186144e-05,0.0,44745.3036975861,630.728412866592,GALAXY,
AGN_213,1,39633278952541451,163,9,20210406,215.991636,52.013107,0.0,0.0,0.0,False,unknown,215.991636,52.013107,0.824,Mat_QSO,2.0,None,None,None,AGN_213,0.82307865690985,6.57661503693235e-05,0.0,12628.1365222037,339.835773557425,QSO,
AGN_213,1,39633278952541451,171,9,20210506,215.991636,52.013107,0.0,0.0,0.0,False,unknown,215.991636,52.013107,0.824,Mat_QSO,2.0,None,None,None,AGN_213,0.823003109363108,8.5370982490555e-05,0.0,12673.80234164,630.237362474203,QSO,
AGN_217,1,39628449949682440,1244,5,20210612,240.624417,28.506757,0.0,0.0,0.0,False,unknown,240.624417,28.506757,0.693,Mat_QSO,2.0,None,None,None,AGN_217,0.693577514558616,2.52916572980963e-05,0.0,12491.5770038366,9697.45557636023,QSO,
AGN_220,1,39633358870808900,81013,5,20210404,184.484131,57.734271,0.0,0.0,0.0,False,unknown,184.484131,57.734271,0.808,Mat_QSO,2.0,None,None,None,AGN_220,0.809168355858895,3.68284450871694e-05,0.0,10735.1923491359,4443.60663658381,QSO,
AGN_222,1,39628351647777862,80857,9,20210403,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.59856000214937,5.65260438531213e-05,0.0,66971.2565612793,1608.83072686195,QSO,
AGN_222,1,39628351647777862,485,8,20210506,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.5662376747102,0.000303625827722666,0.0,26097.0963738859,5392.29596820737,QSO,
AGN_222,1,39628351647777862,488,8,20210510,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.57605574523432,0.000179433323515012,0.0,22137.7750407159,67.4918559491634,QSO,
AGN_222,1,39628351647777862,491,8,20210513,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.57792751244477,0.000161060357856244,0.0,23189.3622975647,5385.79393598437,QSO,
AGN_25,1,39628141248906443,1225,5,20210611,227.061695,14.855622,0.0,0.0,0.0,False,unknown,227.061695,14.855622,0.671,Mat_QSO,1.0,None,None,None,AGN_25,0.671778136308481,3.33229016295814e-05,0.0,13112.9378527999,7849.24126535654,QSO,
AGN_262,1,39627841582664114,2,3,20210407,148.877331,2.281455,0.0,0.0,0.0,False,unknown,148.877331,2.281455,0.748,Mat_QSO,3.0,None,None,None,AGN_262,0.747429361638019,4.94259230978468e-05,0.0,9880.90442046523,4506.963021487,QSO,
AGN_283,1,1005240191025152,170,8,20210429,217.842083,52.358645,0.0,0.0,0.0,False,unknown,217.842083,52.358645,3.294,Mat_QSO,3.0,None,None,None,AGN_283,0.48814721791747,7.10472697321166e-05,4.0,12061.8586007804,4.52612534165382,GALAXY,
AGN_288,1,39627854681474556,1111,5,20210610,209.591254,2.800293,0.0,0.0,0.0,False,unknown,209.591254,2.800293,0.847,Mat_QSO,3.0,None,None,None,AGN_288,0.847065936426631,7.57187360017955e-05,0.0,13991.1867019236,455.701166987419,GALAXY,
AGN_29,1,39627847643436535,2,6,20210407,150.230862,2.578259,0.0,0.0,0.0,False,unknown,150.230862,2.578259,1.404,Mat_QSO,1.0,None,None,None,AGN_29,1.40234110944856,0.000124147532151427,0.0,10948.7722395808,5121.85962790251,QSO,
AGN_294,1,39627928861936298,1816,3,20210614,320.438644,5.873151,0.0,0.0,0.0,False,unknown,320.438644,5.873151,2.261,Mat_QSO,3.0,None,None,None,AGN_294,2.26396205489746,0.000137490519473729,0.0,25660.055531323,27629.7256783591,QSO,
AGN_308,1,39632986215287613,2162,6,20210528,210.791179,35.251229,0.0,0.0,0.0,False,unknown,210.791179,35.251229,2.276,Mat_QSO,3.0,None,None,None,AGN_308,2.27594742237001,0.000146690575313258,0.0,17066.0285339355,8826.47442817688,QSO,
AGN_312,1,39627752063633324,511,0,20210502,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59785040681119,7.41640228284848e-05,0.0,12584.9484255314,135.648642718792,GALAXY,
AGN_312,1,39627752063633324,1082,3,20210602,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59941934640355,0.000170446639067697,0.0,15467.0267651826,244.517874762416,GALAXY,
AGN_312,1,39627752063633324,521,0,20210610,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59747129075337,6.86670240564659e-05,0.0,12889.1746467352,105.674873590469,GALAXY,
AGN_319,1,39627813019456631,1406,8,20210517,246.43167,1.094401,0.0,0.0,0.0,False,unknown,246.43167,1.094401,1.223,Mat_QSO,3.0,None,None,None,AGN_319,1.2259804264949,0.000145429161603142,0.0,13857.1737209558,18290.7666482478,QSO,
AGN_333,1,39632946025465839,2181,4,20210515,198.721108,33.365686,0.0,0.0,0.0,False,unknown,198.721108,33.365686,0.746,Mat_QSO,3.0,None,None,None,AGN_333,0.746612489861917,9.28818116272969e-05,0.0,10118.572287567,1876.15028958768,QSO,
AGN_343,1,1005297069981696,475,4,20210505,241.407796,56.238887,0.0,0.0,0.0,False,unknown,241.407796,56.238887,0.398,Mat_QSO,3.0,None,None,None,AGN_343,0.400245413746683,7.75113066365378e-05,0.0,9708.25843765214,244.915369104594,QSO,
AGN_353,1,39628123699940732,1225,7,20210611,228.562882,14.104685,0.0,0.0,0.0,False,unknown,228.562882,14.104685,0.825,Mat_QSO,3.0,None,None,None,AGN_353,0.825093047573672,8.27053000122896e-05,0.0,10772.8567387611,407.67518530786,GALAXY,
AGN_355,1,39628384598231846,80857,4,20210403,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70101903737325,0.000341000079853466,0.0,11130.845768556,10451.1900214925,QSO,
AGN_355,1,39628384598231846,482,6,20210503,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70355441581248,0.000313294395023527,0.0,9312.65664589405,3617.63443540409,QSO,
AGN_355,1,39628384598231846,485,6,20210506,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70534003153965,0.00035967922467008,0.0,9624.13899603486,3269.26363654621,QSO,
AGN_355,1,39628384598231846,486,6,20210507,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70371757980574,0.000371046218536692,0.0,9277.92287158221,2839.03514476307,QSO,
AGN_355,1,39628384598231846,487,6,20210508,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70031917823348,0.000405855559135629,0.0,9374.98558177799,2795.60904080421,QSO,
AGN_359,1,39628476143109778,1232,4,20210613,225.522741,29.673786,0.0,0.0,0.0,False,unknown,225.522741,29.673786,0.974,Mat_QSO,3.0,None,None,None,AGN_359,0.974204241243673,5.43160940339794e-05,0.0,14570.2942051888,42725.2865115404,QSO,
AGN_360,1,39633068314594114,1764,6,20210609,236.462863,39.61224,0.0,0.0,0.0,False,unknown,236.462863,39.61224,1.749,Mat_QSO,3.0,None,None,None,AGN_360,1.74812364015742,0.000162344661427333,0.0,9896.84379929304,3280.88171249628,QSO,
AGN_388,1,39632950953772646,2173,1,20210515,189.714125,33.57956,0.0,0.0,0.0,False,unknown,189.714125,33.57956,1.132,Mat_QSO,3.0,None,None,None,AGN_388,1.13377643649532,0.000140261913827302,0.0,10154.8343570605,1911.04724854231,QSO,
AGN_392,1,39627757591727403,57,1,20210409,182.638842,-1.298815,0.0,0.0,0.0,False,unknown,182.638842,-1.298815,0.542,Mat_QSO,3.0,None,None,None,AGN_392,0.543342889995469,3.730936632023e-05,0.0,12785.4466319978,2631.66719169915,QSO,
AGN_399,1,39627951435682018,1256,5,20210530,232.968738,6.628854,0.0,0.0,0.0,False,unknown,232.968738,6.628854,1.931,Mat_QSO,3.0,None,None,None,AGN_399,1.9256960882314,0.000148845763090031,0.0,14171.7217690349,11564.1584976315,QSO,
