snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
AGN_1104,1,39627784103921052,1823,3,20210616,322.781138,-0.207983,0.0,0.0,0.0,False,unknown,322.781138,-0.207983,0.745,Mat_QSO,4.0,None,None,None,AGN_1104,0.744807574486485,1.17503706189498e-05,0.0,23773.8186688423,9903.30127286911,GALAXY,
AGN_1132,1,39627957190268673,20104,7,20210603,218.245267,6.885491,0.0,0.0,0.0,False,unknown,218.245267,6.885491,0.311,Mat_QSO,4.0,None,None,None,AGN_1132,0.310913932359455,2.34114233644242e-05,0.0,8216.16407206655,5904.75584742427,QSO,
AGN_1137,1,39628070948177167,1415,9,20210602,245.838849,11.730186,0.0,0.0,0.0,False,unknown,245.838849,11.730186,0.739,Mat_QSO,4.0,None,None,None,AGN_1137,0.739301820082209,6.23868107520063e-05,0.0,9229.10715842247,2891.66884291172,QSO,
AGN_1154,1,39633034596581948,2187,2,20210516,189.829999,37.732256,0.0,0.0,0.0,False,unknown,189.829999,37.732256,1.12,Mat_QSO,4.0,None,None,None,AGN_1154,1.12308658025778,0.000104343615847793,0.0,9703.50033068657,1666.36011385918,QSO,
AGN_1186,1,39627727791195330,1120,6,20210603,206.301781,-2.529587,0.0,0.0,0.0,False,unknown,206.301781,-2.529587,0.528,Mat_QSO,4.0,None,None,None,AGN_1186,0.528285471820662,1.75679269524206e-05,0.0,23922.8589125872,20357.1128784418,QSO,
AGN_1210,1,39627770296272554,1091,0,20210531,219.818676,-0.775207,0.0,0.0,0.0,False,unknown,219.818676,-0.775207,0.589,Mat_QSO,4.0,None,None,None,AGN_1210,0.588799096742446,2.97858959127574e-05,0.0,11154.8190441728,13885.3233628124,QSO,
AGN_1214,1,39627645121465446,1843,3,20210616,309.139281,-5.876263,0.0,0.0,0.0,False,unknown,309.139281,-5.876263,0.979,Mat_QSO,4.0,None,None,None,AGN_1214,0.980478979912816,0.000126423231748164,0.0,9909.94860777259,3338.73169162869,QSO,
AGN_1226,1,39628093958132530,21103,0,20210609,208.136642,12.722563,0.0,0.0,0.0,False,unknown,208.136642,12.722563,0.238,Mat_QSO,4.0,None,None,None,AGN_1226,0.238118966880692,1.50852354144199e-05,0.0,23841.6850717664,12381.2672989517,QSO,
AGN_1245,1,39628228372989318,1248,4,20210604,240.857698,18.591863,0.0,0.0,0.0,False,unknown,240.857698,18.591863,1.812,Mat_QSO,4.0,None,None,None,AGN_1245,1.81599750840701,0.000192250050024355,0.0,15469.4000356495,13821.6190466881,QSO,
AGN_126,1,39627796439377973,1010,3,20210708,338.249816,0.265454,0.0,0.0,0.0,False,unknown,338.249816,0.265454,2.029,Mat_QSO,2.0,None,None,None,AGN_126,2.04249799180452,0.00015091364145286,0.0,13694.8567319512,7530.46071423218,QSO,
AGN_1261,1,39628433881303521,1237,1,20210611,236.009402,27.631605,0.0,0.0,0.0,False,unknown,236.009402,27.631605,1.646,Mat_QSO,4.0,None,None,None,AGN_1261,1.64535252850842,0.000131355590253701,0.0,11475.8989298046,2167.93810289726,QSO,
AGN_1277,1,39628071006898654,1390,2,20210601,249.443777,11.830362,0.0,0.0,0.0,False,unknown,249.443777,11.830362,0.148,Mat_QSO,4.0,None,None,None,AGN_1277,0.147588977940712,4.7457526046643e-06,0.0,80297.3836033344,420859.798055887,QSO,
AGN_1287,1,39628379795751988,1236,8,20210610,238.855946,25.361621,0.0,0.0,0.0,False,unknown,238.855946,25.361621,0.527,Mat_QSO,4.0,None,None,None,AGN_1287,0.527030971238575,3.47557953540688e-05,0.0,9711.57568746805,4228.75274690986,QSO,
AGN_1291,1,39632976924902473,1923,6,20210608,255.64814,34.743755,0.0,0.0,0.0,False,unknown,255.64814,34.743755,0.43,Mat_QSO,4.0,None,None,None,AGN_1291,0.429827696998974,1.93754676066651e-05,0.0,22992.2633692026,28550.2819862366,QSO,
AGN_13,1,39627818539160054,1086,3,20210604,215.452002,1.185576,0.0,0.0,0.0,False,unknown,215.452002,1.185576,0.856,Mat_QSO,1.0,None,None,None,AGN_13,0.856407299927245,9.06899065272026e-06,0.0,30900.503238678,19152.4761791229,GALAXY,
AGN_1300,1,39627861052623727,1097,8,20210608,229.391652,2.999077,0.0,0.0,0.0,False,unknown,229.391652,2.999077,0.62,Mat_QSO,4.0,None,None,None,AGN_1300,0.621274913645114,3.52627048615081e-05,0.0,14466.9747699499,4063.67407850921,QSO,
AGN_1329,1,39627886876955911,1853,3,20210708,330.693985,4.040415,0.0,0.0,0.0,False,unknown,330.693985,4.040415,0.629,Mat_QSO,4.0,None,None,None,AGN_1329,0.629400794058506,3.29134953384838e-05,0.0,11025.8876565099,4171.47167252004,QSO,
AGN_1349,1,39633127752074658,1729,3,20210615,249.382164,42.853517,0.0,0.0,0.0,False,unknown,249.382164,42.853517,0.788,Mat_QSO,4.0,None,None,None,AGN_1349,0.788262423030841,4.01311655203668e-05,0.0,16497.8858431578,6376.96975600719,QSO,
AGN_1375,1,39633290415571583,1742,3,20210617,250.746031,52.637768,0.0,0.0,0.0,False,unknown,250.746031,52.637768,2.699,Mat_QSO,4.0,None,None,None,AGN_1375,2.6916045447843,0.000563666847319153,0.0,11729.9214457534,6310.49908115529,QSO,
AGN_1401,1,39633140792164529,20767,7,20210618,231.883623,43.567042,0.0,0.0,0.0,False,unknown,231.883623,43.567042,0.155,Mat_QSO,4.0,None,None,None,AGN_1401,0.155301451205473,1.28552155710399e-05,0.0,34109.4670377076,36866.7838105857,QSO,
AGN_1402,1,39627746065779699,1082,8,20210602,215.649514,-1.869733,0.0,0.0,0.0,False,unknown,215.649514,-1.869733,0.666,Mat_QSO,4.0,None,None,None,AGN_1402,0.66634161386933,2.31113617072349e-05,0.0,23720.6776245832,10095.0753004551,QSO,
AGN_1409,1,39627945291023441,1101,6,20210612,224.551428,6.380441,0.0,0.0,0.0,False,unknown,224.551428,6.380441,0.837,Mat_QSO,4.0,None,None,None,AGN_1409,0.837325289052624,1.81385065870144e-05,0.0,26187.4971916676,6201.11338186264,GALAXY,
AGN_143,1,39628428420318972,1233,2,20210612,229.037859,27.598351,0.0,0.0,0.0,False,unknown,229.037859,27.598351,2.462,Mat_QSO,2.0,None,None,None,AGN_143,2.4584224879509,0.000111526263691792,0.0,30281.24747473,37291.7857291251,QSO,
AGN_1439,1,39627909345842084,1256,0,20210530,233.119914,4.899554,0.0,0.0,0.0,False,unknown,233.119914,4.899554,0.218,Mat_QSO,4.0,None,None,None,AGN_1439,0.218188195867858,6.17361907783755e-06,0.0,407568.93620038,386920.551043272,QSO,
AGN_1457,1,39633077823081134,1761,7,20210613,252.08905,39.935855,0.0,0.0,0.0,False,unknown,252.08905,39.935855,2.88,Mat_QSO,4.0,None,None,None,AGN_1457,2.88771446747993,0.000154014918590336,0.0,26198.489646256,2200.09178412333,QSO,
AGN_1483,1,39628346685915416,1246,3,20210606,233.193067,23.734859,0.0,0.0,0.0,False,unknown,233.193067,23.734859,0.823,Mat_QSO,4.0,None,None,None,AGN_1483,0.823371245693674,3.75737092835216e-05,0.0,9315.25071227551,3192.55751377344,QSO,
AGN_1486,1,39628512167985263,2172,9,20210515,196.39277,31.470263,0.0,0.0,0.0,False,unknown,196.39277,31.470263,2.675,Mat_QSO,4.0,None,None,None,AGN_1486,2.66040160911455,0.000210457062813819,0.0,11651.7457370162,198.180115491152,QSO,
AGN_1511,1,39628358077645841,1396,7,20210608,255.269781,24.197378,0.0,0.0,0.0,False,unknown,255.269781,24.197378,3.116,Mat_QSO,4.0,None,None,None,AGN_1511,3.11353250655524,0.000141377773268616,0.0,27428.0687235594,487.361730754375,QSO,
AGN_1530,1,39628164703454304,1206,6,20210602,234.256221,15.811518,0.0,0.0,0.0,False,unknown,234.256221,15.811518,0.998,Mat_QSO,4.0,None,None,None,AGN_1530,0.995122101808543,7.11602627248993e-05,0.0,14474.3329905868,7670.16644334442,QSO,
AGN_1530,1,39628164703454304,20206,6,20210709,234.256221,15.811518,0.0,0.0,0.0,False,unknown,234.256221,15.811518,0.998,Mat_QSO,4.0,None,None,None,AGN_1530,0.995097288962432,0.000140548091317258,0.0,11395.548323445,1927.6189472191,QSO,
AGN_154,1,39632946541367027,1243,4,20210516,235.490539,33.191616,0.0,0.0,0.0,False,unknown,235.490539,33.191616,1.296,Mat_QSO,2.0,None,None,None,AGN_154,1.30681406608818,0.000124608461083871,2048.0,8577.33409520984,3745.10446240008,QSO,
AGN_1540,1,39628396157731722,1236,7,20210610,238.944029,25.966678,0.0,0.0,0.0,False,unknown,238.944029,25.966678,1.604,Mat_QSO,4.0,None,None,None,AGN_1540,1.60266441075443,0.000319219402799867,0.0,13086.4305763133,11088.2319416665,QSO,
AGN_16,1,39633005957876975,2195,9,20210516,217.418952,36.218573,0.0,0.0,0.0,False,unknown,217.418952,36.218573,1.55,Mat_QSO,1.0,None,None,None,AGN_16,1.54968655992404,0.000106518736786326,0.0,9527.82394069433,5652.2931086719,QSO,
AGN_163,1,39627975334826115,1129,7,20210611,227.588424,7.752696,0.0,0.0,0.0,False,unknown,227.588424,7.752696,2.657,Mat_QSO,2.0,None,None,None,AGN_163,2.6516476210632,9.91673248706507e-05,0.0,17184.4570856094,18018.1266156659,QSO,
AGN_1643,1,39627896930698802,20116,3,20210609,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537752604865023,4.4538975851231e-05,0.0,9223.36305332184,2515.24569685012,QSO,
AGN_1643,1,39627896930698802,1116,3,20210611,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537765872040821,2.61573657751788e-05,0.0,12003.9279219508,10227.404448092,QSO,
AGN_1657,1,39628358073452669,1396,7,20210608,255.054326,24.279661,0.0,0.0,0.0,False,unknown,255.054326,24.279661,1.803,Mat_QSO,4.0,None,None,None,AGN_1657,1.80753982024339,0.000151681357109882,0.0,9063.55459374189,10177.6169682443,QSO,
AGN_1707,1,39628040929543327,1226,2,20210612,224.229592,10.564958,0.0,0.0,0.0,False,unknown,224.229592,10.564958,0.455,Mat_QSO,4.0,None,None,None,AGN_1707,0.455624130576637,1.03569596907622e-05,0.0,72295.078063488,99820.3041877747,QSO,
AGN_1732,1,39627939565801416,1432,2,20210518,241.528656,6.330412,0.0,0.0,0.0,False,unknown,241.528656,6.330412,0.911,Mat_QSO,4.0,None,None,None,AGN_1732,0.908231259641272,2.4717449727462e-05,0.0,21323.8473515511,26562.82832551,QSO,
AGN_1734,1,39628117676917640,1128,6,20210613,218.870604,13.784985,0.0,0.0,0.0,False,unknown,218.870604,13.784985,0.77,Mat_QSO,4.0,None,None,None,AGN_1734,0.770124225304314,1.08734681485618e-05,0.0,18273.3415412903,4695.47904491425,GALAXY,
AGN_1773,1,39628352247565390,1246,6,20210606,235.330391,24.041265,0.0,0.0,0.0,False,unknown,235.330391,24.041265,0.896,Mat_QSO,4.0,None,None,None,AGN_1773,0.896015118449361,7.42565633639549e-05,0.0,9138.89775672555,1215.7859576866,QSO,
AGN_1788,1,39628088497148569,1208,6,20210602,234.919372,12.466787,0.0,0.0,0.0,False,unknown,234.919372,12.466787,0.692,Mat_QSO,4.0,None,None,None,AGN_1788,0.692813190536087,1.81761060532792e-05,0.0,18206.0838968754,18132.8337955177,QSO,
AGN_1793,1,39627927465233256,1212,6,20210530,236.885871,5.764725,0.0,0.0,0.0,False,unknown,236.885871,5.764725,1.92,Mat_QSO,4.0,None,None,None,AGN_1793,1.92174283473728,0.000151372450575697,0.0,8615.33637106419,8457.12699350715,QSO,
AGN_1798,1,39628076266556881,20123,5,20210612,209.506707,11.892152,0.0,0.0,0.0,False,unknown,209.506707,11.892152,0.267,Mat_QSO,4.0,None,None,None,AGN_1798,0.26672866569578,1.0497744110419e-05,0.0,9749.05876505375,5115.21867752075,GALAXY,
AGN_1815,1,39627950991086360,20121,1,20210605,206.349453,6.648776,0.0,0.0,0.0,False,unknown,206.349453,6.648776,0.235,Mat_QSO,4.0,None,None,None,AGN_1815,0.234677606832792,7.85280772356524e-06,0.0,34337.4288401604,58750.8352971077,QSO,
AGN_1824,1,39628374099886666,1230,0,20210606,224.346206,24.987652,0.0,0.0,0.0,False,unknown,224.346206,24.987652,0.874,Mat_QSO,4.0,None,None,None,AGN_1824,0.87381753088327,1.13855615247153e-05,0.0,16886.9395666122,9818.29601573944,GALAXY,
AGN_1855,1,39628193778371953,1219,5,20210606,239.217119,17.027444,0.0,0.0,0.0,False,unknown,239.217119,17.027444,0.563,Mat_QSO,4.0,None,None,None,AGN_1855,0.562466808726485,3.40991120838084e-06,0.0,38987.5783920288,55005.645980835,GALAXY,
AGN_1865,1,39627723684973116,1844,5,20210617,321.607292,-2.710233,0.0,0.0,0.0,False,unknown,321.607292,-2.710233,0.85,Mat_QSO,4.0,None,None,None,AGN_1865,0.84968102463437,6.90154772355035e-05,0.0,9585.90196084976,4767.45909714699,QSO,
AGN_1869,1,39627836872459824,1097,0,20210608,228.065569,2.054712,0.0,0.0,0.0,False,unknown,228.065569,2.054712,0.219,Mat_QSO,4.0,None,None,None,AGN_1869,0.219872342851623,8.40448913318461e-06,0.0,26129.1449453831,8898.01172149181,GALAXY,
AGN_1902,1,39627951184025255,1104,7,20210611,217.937625,6.635911,0.0,0.0,0.0,False,unknown,217.937625,6.635911,0.67,Mat_QSO,4.0,None,None,None,AGN_1902,0.670013038293924,1.33268592955015e-05,0.0,17435.4689359665,4104.94995927811,GALAXY,
AGN_1919,1,39633001511911799,1762,3,20210515,249.677154,36.037261,0.0,0.0,0.0,False,unknown,249.677154,36.037261,2.921,Mat_QSO,4.0,None,None,None,AGN_1919,2.91532294862669,0.000133043816978472,0.0,16273.9555760622,30831.1392576694,QSO,
AGN_1949,1,39627796128992456,20830,3,20210615,319.572351,0.221507,0.0,0.0,0.0,False,unknown,319.572351,0.221507,0.463,Mat_QSO,5.0,None,None,None,AGN_1949,0.462644244962294,2.48009512572075e-05,0.0,11511.3037130833,6586.74333190918,QSO,
AGN_1950,1,39628251068366913,1196,5,20210603,229.236619,19.536984,0.0,0.0,0.0,False,unknown,229.236619,19.536984,1.07,Mat_QSO,5.0,None,None,None,AGN_1950,1.66774411180958,4.26385223032589e-05,0.0,10346.1311614513,224.644448161125,GALAXY,
AGN_196,1,39627896930700960,1116,3,20210611,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97073302758026,9.03845346220333e-05,0.0,14752.0705803633,16430.1668025255,QSO,
AGN_1969,1,39627879390119807,1405,7,20210517,243.67074,3.729449,0.0,0.0,0.0,False,unknown,243.67074,3.729449,2.578,Mat_QSO,5.0,None,None,None,AGN_1969,2.57471966137434,0.000165605923236091,0.0,17506.7693817616,23866.1630762964,QSO,
AGN_1976,1,39628335696843753,1235,1,20210610,239.96731,23.282582,0.0,0.0,0.0,False,unknown,239.96731,23.282582,1.034,Mat_QSO,5.0,None,None,None,AGN_1976,1.64457936507811,5.66027305666753e-05,0.0,10376.7996684313,33.0373067632318,GALAXY,
AGN_1996,1,39633073163207403,1761,6,20210613,250.745182,39.810342,0.0,0.0,0.0,False,unknown,250.745182,39.810342,0.593,Mat_QSO,5.0,None,None,None,AGN_1996,1.66802281766161,4.35957594364617e-05,0.0,42294.4288716316,494.469795703888,GALAXY,
AGN_217,1,39628449949682440,1244,5,20210612,240.624417,28.506757,0.0,0.0,0.0,False,unknown,240.624417,28.506757,0.693,Mat_QSO,2.0,None,None,None,AGN_217,0.693564725492535,2.59401128522265e-05,0.0,11329.7275271416,9767.3907892704,QSO,
AGN_25,1,39628141248906443,1225,5,20210611,227.061695,14.855622,0.0,0.0,0.0,False,unknown,227.061695,14.855622,0.671,Mat_QSO,1.0,None,None,None,AGN_25,0.671797607290645,3.35301126976779e-05,0.0,12063.5597254038,7374.71050949395,QSO,
AGN_288,1,39627854681474556,1111,5,20210610,209.591254,2.800293,0.0,0.0,0.0,False,unknown,209.591254,2.800293,0.847,Mat_QSO,3.0,None,None,None,AGN_288,0.847030344706488,7.9694331183854e-05,0.0,12081.0394260138,430.359261289239,GALAXY,
AGN_294,1,39627928861936298,1816,3,20210614,320.438644,5.873151,0.0,0.0,0.0,False,unknown,320.438644,5.873151,2.261,Mat_QSO,3.0,None,None,None,AGN_294,2.26400405695008,0.000145317404916801,0.0,22728.29801929,23919.5710691697,QSO,
AGN_308,1,39632986215287613,2162,6,20210528,210.791179,35.251229,0.0,0.0,0.0,False,unknown,210.791179,35.251229,2.276,Mat_QSO,3.0,None,None,None,AGN_308,2.27600050075046,0.000141343010832984,0.0,15129.4505170882,7748.51851186156,QSO,
AGN_312,1,39627752063633324,1082,3,20210602,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59858092968654,0.00013961269061502,0.0,12920.1987922639,200.342181041837,GALAXY,
AGN_319,1,39627813019456631,1406,8,20210517,246.43167,1.094401,0.0,0.0,0.0,False,unknown,246.43167,1.094401,1.223,Mat_QSO,3.0,None,None,None,AGN_319,1.22641420250944,0.000120633939810795,0.0,10564.4200569391,16901.567634955,QSO,
AGN_333,1,39632946025465839,2181,4,20210515,198.721108,33.365686,0.0,0.0,0.0,False,unknown,198.721108,33.365686,0.746,Mat_QSO,3.0,None,None,None,AGN_333,0.746612796345689,8.91819701322844e-05,0.0,9086.23798963428,1788.39058282971,QSO,
AGN_353,1,39628123699940732,1225,7,20210611,228.562882,14.104685,0.0,0.0,0.0,False,unknown,228.562882,14.104685,0.825,Mat_QSO,3.0,None,None,None,AGN_353,0.825093803513851,9.00798655242164e-05,0.0,10515.2345752269,271.033928140998,GALAXY,
AGN_359,1,39628476143109778,1232,4,20210613,225.522741,29.673786,0.0,0.0,0.0,False,unknown,225.522741,29.673786,0.974,Mat_QSO,3.0,None,None,None,AGN_359,0.974213524377814,5.62757759163699e-05,0.0,13154.893912375,40094.4193791747,QSO,
AGN_360,1,39633068314594114,1764,6,20210609,236.462863,39.61224,0.0,0.0,0.0,False,unknown,236.462863,39.61224,1.749,Mat_QSO,3.0,None,None,None,AGN_360,1.74565820277206,0.000225107301733533,0.0,8838.31551484019,3140.67828234285,QSO,
AGN_388,1,39632950953772646,2173,1,20210515,189.714125,33.57956,0.0,0.0,0.0,False,unknown,189.714125,33.57956,1.132,Mat_QSO,3.0,None,None,None,AGN_388,1.13376074435069,0.000140236849748095,0.0,8960.05826738477,1761.34205111116,QSO,
AGN_399,1,39627951435682018,1256,5,20210530,232.968738,6.628854,0.0,0.0,0.0,False,unknown,232.968738,6.628854,1.931,Mat_QSO,3.0,None,None,None,AGN_399,1.92568162399685,0.000144828467205759,0.0,11741.849919349,11377.253982693,QSO,
AGN_41,1,39628268520869638,1394,2,20210606,253.543116,20.357719,0.0,0.0,0.0,False,unknown,253.543116,20.357719,1.54,Mat_QSO,1.0,None,None,None,AGN_41,1.53483123205646,0.000204102006086938,0.0,10180.9293208495,3569.33339203708,QSO,
AGN_415,1,39633015613164901,2163,1,20210606,212.00368,36.759,0.0,0.0,0.0,False,unknown,212.00368,36.759,1.69,Mat_QSO,3.0,None,None,None,AGN_415,1.68619708056899,0.000164492280418809,0.0,9865.9300429523,8891.60933101922,QSO,
AGN_423,1,39627891390025718,1252,6,20210518,240.010621,4.216076,0.0,0.0,0.0,False,unknown,240.010621,4.216076,0.794,Mat_QSO,3.0,None,None,None,AGN_423,0.793912752420517,1.02449050453191e-05,0.0,18247.0184822083,7080.2660741806,GALAXY,
AGN_439,1,39628450230698417,1919,8,20210611,259.51366,28.439755,0.0,0.0,0.0,False,unknown,259.51366,28.439755,0.717,Mat_QSO,3.0,None,None,None,AGN_439,0.717628766880579,3.92909093697547e-05,0.0,11024.4080709219,3134.85044407845,QSO,
AGN_442,1,39632996122231534,2196,5,20210514,214.152384,35.807875,0.0,0.0,0.0,False,unknown,214.152384,35.807875,0.992,Mat_QSO,3.0,None,None,None,AGN_442,0.993967360404604,0.000133544998260606,0.0,11115.1043663621,3819.33329707384,QSO,
AGN_446,1,39627721902393634,1082,9,20210602,215.346182,-2.752526,0.0,0.0,0.0,False,unknown,215.346182,-2.752526,1.043,Mat_QSO,3.0,None,None,None,AGN_446,1.04254866286489,0.000100884245225577,0.0,10017.5773840994,10567.0512016765,QSO,
AGN_457,1,39627951246937412,1134,7,20210611,221.643492,6.846933,0.0,0.0,0.0,False,unknown,221.643492,6.846933,0.711,Mat_QSO,3.0,None,None,None,AGN_457,0.711220127946378,2.15291807388981e-05,0.0,12809.1264796257,6965.7137670517,QSO,
AGN_485,1,39628070398725228,20122,5,20210612,212.544948,11.69963,0.0,0.0,0.0,False,unknown,212.544948,11.69963,0.498,Mat_QSO,3.0,None,None,None,AGN_485,0.497705181190595,5.17581933242845e-05,0.0,9328.33814607561,945.287653446198,QSO,
AGN_523,1,39633006205340847,1765,5,20210515,235.61587,36.306164,0.0,0.0,0.0,False,unknown,235.61587,36.306164,2.466,Mat_QSO,3.0,None,None,None,AGN_523,2.46286739497419,0.000195012310972097,0.0,11462.7918379009,23563.3410477936,QSO,
AGN_525,1,39627728076410784,1093,4,20210610,223.400894,-2.478018,0.0,0.0,0.0,False,unknown,223.400894,-2.478018,0.998,Mat_QSO,3.0,None,None,None,AGN_525,0.994156871675407,0.000196740684173396,0.0,11745.7309081443,2432.33468128368,QSO,
AGN_532,1,39627866773656388,1116,1,20210611,210.744553,3.362452,0.0,0.0,0.0,False,unknown,210.744553,3.362452,1.387,Mat_QSO,3.0,None,None,None,AGN_532,1.38959328390005,0.000110025118918261,0.0,12175.9861442745,8180.73487464967,QSO,
AGN_554,1,39627711567632510,1841,8,20210616,319.44184,-3.126501,0.0,0.0,0.0,False,unknown,319.44184,-3.126501,0.752,Mat_QSO,3.0,None,None,None,AGN_554,0.751788722589189,4.33654609460055e-05,0.0,13577.8680998087,6119.35087203979,QSO,
AGN_561,1,39628123607664086,1195,2,20210613,222.816201,13.983885,0.0,0.0,0.0,False,unknown,222.816201,13.983885,1.408,Mat_QSO,3.0,None,None,None,AGN_561,1.41476333305354,0.000105014040522506,0.0,10434.4367357194,4791.33332209289,QSO,
AGN_564,1,39628158806264700,1197,2,20210603,229.877564,15.598794,0.0,0.0,0.0,False,unknown,229.877564,15.598794,0.563,Mat_QSO,3.0,None,None,None,AGN_564,0.563616563509173,1.05189405525646e-05,0.0,20033.8055100441,10627.8690032959,GALAXY,
AGN_570,1,39628455528105906,1919,7,20210611,258.977485,28.747202,0.0,0.0,0.0,False,unknown,258.977485,28.747202,1.459,Mat_QSO,3.0,None,None,None,AGN_570,1.45850441739115,7.94795772852287e-05,0.0,11384.2036854625,5523.08691805601,QSO,
AGN_58,1,39628187818263466,1191,8,20210612,228.048303,16.675327,0.0,0.0,0.0,False,unknown,228.048303,16.675327,1.588,Mat_QSO,1.0,None,None,None,AGN_58,1.58749096339173,0.000725601044152113,0.0,9226.34407644626,7848.46360542718,QSO,
AGN_619,1,39633127408144337,1774,4,20210528,221.768967,42.74727,0.0,0.0,0.0,False,unknown,221.768967,42.74727,1.099,Mat_QSO,3.0,None,None,None,AGN_619,1.10118754265729,7.96589055205819e-05,0.0,21684.4342119694,31144.6445704313,QSO,
AGN_631,1,39628158953066451,1219,2,20210606,239.006623,15.449418,0.0,0.0,0.0,False,unknown,239.006623,15.449418,0.787,Mat_QSO,3.0,None,None,None,AGN_631,0.788582614634311,1.97155447761331e-05,0.0,10484.1018383503,15908.5273973942,QSO,
AGN_633,1,39628302209518921,1247,6,20210608,242.258397,21.704396,0.0,0.0,0.0,False,unknown,242.258397,21.704396,0.411,Mat_QSO,3.0,None,None,None,AGN_633,0.411288682810167,1.03458194337082e-05,0.0,21927.3992750645,51024.9530293941,QSO,
AGN_637,1,39628440768353997,1308,0,20210707,339.917817,27.994458,0.0,0.0,0.0,False,unknown,339.917817,27.994458,2.339,Mat_QSO,3.0,None,None,None,AGN_637,2.33409098453058,0.000217716876072855,0.0,11051.0149388462,16548.0713125688,QSO,
AGN_673,1,39627717594843154,1841,8,20210616,318.566668,-3.01,0.0,0.0,0.0,False,unknown,318.566668,-3.01,2.415,Mat_QSO,3.0,None,None,None,AGN_673,2.40419892411953,0.000388955633033271,0.0,10090.5286584422,7798.59492547065,QSO,
AGN_682,1,39628058809863149,20223,5,20210626,228.266109,11.346721,0.0,0.0,0.0,False,unknown,228.266109,11.346721,0.4,Mat_QSO,3.0,None,None,None,AGN_682,0.40094236989836,2.76545441664337e-05,0.0,11174.7544103563,4568.78603920341,QSO,
AGN_721,1,39633305020140287,1790,6,20210519,260.975869,53.655133,0.0,0.0,0.0,False,unknown,260.975869,53.655133,0.662,Mat_QSO,3.0,None,None,None,AGN_721,0.662079126419338,2.98139491009675e-05,0.0,21802.7035285234,8246.91491854191,QSO,
AGN_73,1,39627806698641316,1096,5,20210530,229.738437,0.65806,0.0,0.0,0.0,False,unknown,229.738437,0.65806,1.069,Mat_QSO,2.0,None,None,None,AGN_73,1.07008404033233,7.4260088549747e-05,0.0,9646.04701131582,11567.9786652246,QSO,
AGN_731,1,39628152951015237,1197,2,20210603,228.458622,15.162852,0.0,0.0,0.0,False,unknown,228.458622,15.162852,0.951,Mat_QSO,3.0,None,None,None,AGN_731,0.950250075740386,7.21457289111056e-05,0.0,8274.80621430278,4018.84573110938,QSO,
AGN_735,1,39628439161932233,1233,7,20210612,231.570043,28.057831,0.0,0.0,0.0,False,unknown,231.570043,28.057831,2.41,Mat_QSO,3.0,None,None,None,AGN_735,2.39378805548085,0.000253308691568468,0.0,16025.1372615844,19830.7241238821,QSO,
AGN_737,1,39628455184172386,1237,3,20210611,235.629306,28.868904,0.0,0.0,0.0,False,unknown,235.629306,28.868904,2.21,Mat_QSO,3.0,None,None,None,AGN_737,2.21043260484396,0.000223701007820645,0.0,10094.0789751261,5079.74564817548,QSO,
AGN_739,1,39627727837333476,20108,5,20210602,209.087061,-2.504284,0.0,0.0,0.0,False,unknown,209.087061,-2.504284,0.603,Mat_QSO,3.0,None,None,None,AGN_739,0.602075102241461,3.77063145486795e-05,0.0,9013.0421051681,1229.49323455431,GALAXY,
AGN_76,1,39628268197904739,1198,9,20210603,232.924238,20.152735,0.0,0.0,0.0,False,unknown,232.924238,20.152735,0.665,Mat_QSO,2.0,None,None,None,AGN_76,0.665839756878499,3.80534003459386e-05,0.0,11859.2464362383,4400.46826291084,QSO,
AGN_768,1,39627764420054840,1096,0,20210530,229.643972,-1.090301,0.0,0.0,0.0,False,unknown,229.643972,-1.090301,0.652,Mat_QSO,3.0,None,None,None,AGN_768,0.652568934840655,1.19549613176199e-05,0.0,20270.5440087318,47686.6660169959,QSO,
AGN_781,1,39628216922539010,1248,7,20210604,243.275813,18.112596,0.0,0.0,0.0,False,unknown,243.275813,18.112596,0.763,Mat_QSO,3.0,None,None,None,AGN_781,0.764217826159331,3.93512866603292e-05,0.0,12683.9142003059,15501.3455646038,QSO,
AGN_809,1,39628423210994989,1244,2,20210612,239.962871,27.1307,0.0,0.0,0.0,False,unknown,239.962871,27.1307,0.934,Mat_QSO,3.0,None,None,None,AGN_809,0.934864811866347,3.80004256241752e-05,0.0,11594.4075238705,12100.4222614169,QSO,
AGN_828,1,39628123305673688,21089,2,20210606,204.259364,14.079691,0.0,0.0,0.0,False,unknown,204.259364,14.079691,1.026,Mat_QSO,3.0,None,None,None,AGN_828,1.03170658095381,0.000159309313851059,0.0,11392.6194618195,2070.88615329564,QSO,
